reviewId,content,gender,location,date,score,cluster_id
007c1ecd-42a2-43fd-a7c3-f492aa6dc6da,account locked access problems frequently,male,"Quebec City, Canada",2024-03-11,NEGATIVO,0
ae5e39b5-9e19-4155-af5b-a13967b28b74,Reels are not working Please help me,male,"Rio de Janeiro, Brazil",2025-03-20,NEGATIVO,0
f54b43a8-86a7-4470-b935-511ece17325e,It's a disaster after last 2 updates the songs are not supported a lot of songs are not supported I can't hear the songs or dialogues it's very disappointing,male,"Houston, United States",2024-01-20,NEGATIVO,0
5cb61771-30e1-41ad-a8d3-7b4bacc3aa11,Reels loading issues,male,"Seattle, United States",2024-04-19,NEGATIVO,0
7d7a3a77-9b38-425c-a831-1fc94a02d3cf,Reels loading too lonnnngg!!!,male,"Kathmandu, Nepal",2022-09-25,NEGATIVO,0
71d11fe2-e5fc-48d6-9a40-66e069c755d3,Resets the feed for whatever reason and idiots to whoever designed the call feature.,male,"Phoenix, United States",2024-02-10,NEGATIVO,0
10f10751-0ce5-470b-ab33-1e6fe870b745,"Buggy asf, and it won't let me post on mydays >:((",male,"La Paz, Bolivia",2024-11-08,NEGATIVO,0
3c1ac38d-fd0c-4319-983b-620e16f744d9,"I can't open my Instagram app, it always crashed, idk why....",male,"Wellington, New Zealand",2025-05-08,NEGATIVO,0
ab4e46bc-8ffc-438a-a75a-430826b9aebb,They app has bug and so much problem but this app is awesome,male,"Santa Cruz, Bolivia",2024-11-17,NEGATIVO,0
78edd186-cc93-4890-afd2-faf7d9353c2d,There is a bug in my account. I can't save the photos and vedios with the effects. For 2 days i am not able to watch reels and i have re installed for so many times and it is showing in the same way. Please do the needful. Please resolve the issues in my account. I have saved an affect and it is not showing it.,male,"Santiago, Chile",2024-08-13,NEGATIVO,0
3f220e5d-8588-442f-b380-b2c85762fcba,Cant turn off notifications Cant renove account,male,"Queenstown, New Zealand",2025-05-18,NEGATIVO,0
8de7622b-d091-4ab0-887a-e59ba2879857,Nice 👌 app if it was not for the loading time of the reels,male,"Rabat, Morocco",2022-11-26,NEGATIVO,0
b5683564-8499-46da-ba71-da80113ed3e6,LADKI MASSAGE KA REPLY NAHI DE RAHI HAI 💔😔🥀,male,"Boston, United States",2024-06-29,NEGATIVO,0
2039484d-5dc3-40bb-ab8e-02a3739885ef,"I've been having trouble logging into my account. I sent messages asking for help. But no response. It takes time loading, says error. I don't want to start a new Instagram page. I have all my pictures, friends family, co workers etc associated with my page. I loved Instagram before, but now I feel different about it. At least facebook answers your messages and helps solving any issues you may have.",male,"Tunis, Tunisia",2023-06-28,NEGATIVO,0
87b85130-9fff-467b-84c9-12e3fe21498b,"Não consigo mais logar na minha conta. Já troquei senha, já tentei acessar link de login... Nada funciona. Minha conta não foi suspensa nem hackeada. Faz quase 24 horas que não tenho mais acesso.",male,"Nairobi, Kenya",2023-03-05,NEGATIVO,0
1b7d74d2-1864-44f8-a52a-a198186fb8d2,No add a one will be song in a story like a hindi song marathi song,male,"Rabat, Morocco",2023-04-22,NEGATIVO,0
8a28d833-2c76-443c-96c0-5c10b2e8b8db,"Watch video again , just loop the thing or restart if i scroll at it again. Stop chucking me into video blaster mode .",male,"Abuja, Nigeria",2023-04-06,NEGATIVO,0
f5289c5c-6c29-4a61-a199-648a9c44cc20,Why my account is not working fixed it as soon as possible,male,"Rabat, Morocco",2022-11-17,NEGATIVO,0
9205dac8-54be-4dd2-8ce9-aa63601d22b4,So if you post something that's true they threatened to lock your account. Way to go brown coats.,male,"Austin, United States",2024-04-08,NEGATIVO,0
c4b78e1c-18f4-4d94-8374-d3ef94e69cd3,Reels are not loading,male,"Nairobi, Kenya",2023-05-24,NEGATIVO,0
d124997f-c8c9-4dcb-8e0c-053b6c41e006,Rply option is not showing,female,"Gold Coast, Australia",2025-11-17,NEGATIVO,0
f270a446-2822-45ca-abfb-82e4b687d499,I could not get otp,male,"Philadelphia, United States",2024-07-11,NEGATIVO,0
78c2b9d5-21a4-40fb-ad1c-e1dd1cfe443a,Nice 👌👌👌,male,"Karachi, Pakistan",2022-05-03,NEGATIVO,0
43494b96-1ba2-4e46-82cf-6332f8591f09,Worst experience reels were not opening bug,male,"Marrakesh, Morocco",2023-05-18,NEGATIVO,0
3e6622df-42f8-4cf7-a1c3-a860749f483e,Bugs bugs bugs… reels loading terrible,male,"Pretoria, South Africa",2022-12-30,NEGATIVO,0
dcd1e37f-d79c-4d90-a572-f302c2b23015,Plz improve reels loading time!!,male,"Valparaíso, Chile",2025-01-27,NEGATIVO,0
6d037e2b-ad49-4a67-80d4-3a89f1cf217a,I got hacked,female,"Hobart, Australia",2025-06-13,NEGATIVO,0
37030f03-315e-441b-8817-0b30ad602f23,I am unable to switch account every time even after re-downloading the app this should be fixed,female,"Wellington, New Zealand",2025-07-23,NEGATIVO,0
61f69080-aaca-41a8-9e78-c20b0e9679e2,Cope,male,"San Jose, United States",2024-06-15,NEGATIVO,0
a86e9921-70e8-460b-8c44-78ad30aabd73,Mari koi Girlfriend nhi bs meme dakh dakh ke khud ek meme bangya hai,male,"Lahore, Pakistan",2022-08-30,NEGATIVO,0
d51f543a-c302-4c8c-aed0-e0fef2b0e387,Security issues,male,"Riyadh, Saudi Arabia",2022-07-31,NEGATIVO,0
42eff706-18d7-47e5-8b38-482d4f22df2d,ALGORITHM and some bugs and lags,male,"Hobart, Australia",2025-05-02,NEGATIVO,0
69a080df-b7c8-4b87-81d3-74f795daf05b,This was very bad because when delete the Instagram next new account will create old account didn't login why,male,"Philadelphia, United States",2023-11-03,NEGATIVO,0
20060781-0172-41be-8f82-4962c90fc45b,Faltu app h. Yha ladkiya replay Nhi deti h😢,male,"São Paulo, Brazil",2025-02-03,NEGATIVO,0
5930ad78-b880-4d91-ae6c-5f471f4f487b,"This is not working, I got hacked",male,"New York, United States",2024-01-17,NEGATIVO,0
fe3bb2db-409f-4dce-83df-250f0c6297c9,Supar app hai bonloing bro,male,"Medellín, Colombia",2024-10-11,NEGATIVO,0
ddbf0a07-c6ad-4f9f-bb40-fe89a7b62d94,Security sucks,male,"Denver, United States",2023-10-19,NEGATIVO,0
07c1d21f-aeee-4833-a07e-15f6437e7515,"Tolong perbaharui font instagram story user android, karena jadi blur saat sudah di posting. Jadi susah upload kerjaan instagram story.",male,"Asunción, Paraguay",2024-12-13,NEGATIVO,0
410046e1-5b50-4d71-a76c-402139233edf,Dear friend don't wàste your valuable time ..,male,"Philadelphia, United States",2024-01-11,NEGATIVO,0
086ee688-ec24-43bc-a106-4de990ca1576,I like to use insta make me happy,male,"Lagos, Nigeria",2023-07-23,NEGATIVO,0
28758bcc-979e-4f25-88a8-c4630acc97ce,So many bugs😑😑😑,male,"Mombasa, Kenya",2022-12-29,NEGATIVO,0
2cfd5c8a-0a18-4a91-86ba-a7d26565da71,censoring,male,"Geneva, Switzerland",2021-09-27,NEGATIVO,0
fe7150f6-a7ad-4929-97f1-262262842ef0,🤬🤬🤬🤬🤬,male,"Addis Ababa, Ethiopia",2023-02-26,NEGATIVO,0
7d00fb33-9fb6-48b2-9d02-f4d58975a5ca,Very buggy. Upload something and it never posts but can't switch account because still uploading. Have to uninstall/reinstall app. Becoming more and more of an e-commerce app than anything else.,male,"Stockholm, Sweden",2021-10-16,NEGATIVO,0
f5a7cc6c-256b-4ea1-acb1-e0292d4c7a4a,Worst app..I just restricted my friend account but I can't unrestrict his account I was trying to unrestrict his account more than 1 hr..pls consider..this,female,"Perth, Australia",2025-12-02,NEGATIVO,0
c05762cf-fbad-4663-b6a2-09c5bbfefa04,"Instagram is becoming like a adult only website, now it is only for adult people. Wherever you look there is sexual pornography going on, if I report pornography account you don't take action against those accounts. Now Instagram is very harmful for age group below 18.",male,"Taipei, Taiwan",2022-04-04,NEGATIVO,0
dcdbf32f-adba-4a25-a9e2-2d64f1741369,Security flows,male,"Salvador, Brazil",2025-02-19,NEGATIVO,0
1aec8a63-3ded-4bc0-906a-3cf27d4b6168,Why the adds in reel 😑,female,"Christchurch, New Zealand",2025-06-05,NEGATIVO,0
3608a31c-c533-4640-b834-a88ee57da597,Me unhappy 🙁 not good app instagram 😕 but God know 👀,male,"Quito, Ecuador",2024-07-28,NEGATIVO,0
a8b77b15-858e-4666-ac40-74dfc325edb0,"Just another Tik tok, reels spoiled everything!!!",male,"Houston, United States",2024-01-12,NEGATIVO,0
d8796141-ad78-4094-b643-323c85ac50ae,This app has many glitches a popular creator liked my story But that are not showing,male,"Osaka, Japan",2022-03-01,NEGATIVO,0
4a6f197e-06d2-45e7-8702-7b8a438418bd,Adds in reels,male,"Accra, Ghana",2023-07-24,NEGATIVO,0
eb00ee10-bf86-4d35-b106-7ef97d878c0c,Time wasting,male,"Dakar, Senegal",2023-01-02,NEGATIVO,0
f15fd72f-03eb-4499-b85a-c325c936e58d,Instagram music are not available for my new account.. solve this solution abhishek.shaw120/and my old id was removed Instagram samy.shaw120. Please help me,male,"Tokyo, Japan",2022-06-16,NEGATIVO,0
055fa92d-3d56-465b-9d1f-5fdd6b98819d,Instagram me story'upload nhi ho rhi hai mere me Instagram kam nhi kr rha hai,male,"San Diego, United States",2024-02-19,NEGATIVO,0
b07c2b31-aea9-4a06-bd15-c69be38fa456,Really!! Adds in reels!!,male,"Phuket, Thailand",2022-11-08,NEGATIVO,0
de5a0950-e84a-494c-ab4e-11dcfee0f98a,"Woowwww, it was a nightmare, got hacked, security? ",female,"Brisbane, Australia",2025-08-13,NEGATIVO,0
a5e23531-b2ec-488f-a8ff-5dfb4ed6ed09,Bad security,female,"Port Moresby, Papua New Guinea",2025-08-02,NEGATIVO,0
e37fd63d-d1da-4a7b-84bf-44b9e9aad31b,Hacked,male,"Bali, Indonesia",2022-08-08,NEGATIVO,0
ea919fda-4b9e-4f80-b489-75968bdaff9e,It's a Excellent app & My Feb app I Luvvvv It,male,"Birmingham, United Kingdom",2021-12-07,NEGATIVO,0
3a2e896f-66d8-441c-a5c5-85c9a007cb67,The worst app ever Got hacked and there's no help in recovering it back,male,"Singapore, Singapore",2022-04-23,NEGATIVO,0
8d21aa7a-cdfb-4c44-9f13-97abfb34d196,This is the better aap.I am spending time 2 hours in a day.,male,"Jacksonville, United States",2023-09-17,NEGATIVO,0
4e51669b-bd2e-4fef-9818-651b59b0704c,Op,male,"Montevideo, Uruguay",2024-10-03,NEGATIVO,0
bca29cff-5546-4e57-850b-c1a3330d69cd,Not able to see my last posted stories in archive section of August. Please fix this. Still no response,male,"Guangzhou, China",2022-05-19,NEGATIVO,0
773aa501-d6d0-432e-9ff6-8f8681273f88,I am fed up with the disastrous algorithm choosing what I can see. I am fed up with Mr Zuckerberg choosing what historic images I am allowed to study.,male,"Tel Aviv, Israel",2022-07-24,NEGATIVO,0
3bd7c79e-317a-4580-b138-ea5b66bd983d,"Unable to download. Error message this shows is ""Error has occured on our end. Please try again!"". I have been trying to download app since May. Please assist",male,"Melbourne, Australia",2025-04-27,NEGATIVO,0
7d6431e9-094c-4757-a0cc-2b12dd40cb91,"Earlier i gave 5 star, but after updating no 5 star anymore😡😡😡 this is the first app which get worst and worst after every update 😡😡😡 what's wrong with you guys🤨🤨🤨😡😡😡",male,"Lagos, Nigeria",2023-04-30,NEGATIVO,0
624a14ed-a35c-407b-ab06-67c30db648c5,nothing works fine not a single profile is opening not trending page posts are loading,male,"Mexico City, Mexico",2024-03-31,NEGATIVO,0
7453ec9d-7b87-4398-961f-043c36aa8344,The upgradtion is VERY SLOW 🦥🦥 I hate it the recommendation is ok but WHEN PRESSING ITS HORRENDOUSLY MORE HARDER,male,"Doha, Qatar",2022-06-30,NEGATIVO,0
f5060816-48c6-4fb4-8b39-ead6e5c6e9d6,This app doesn't work sometimes. Whenever i open this a black screen pop up on my mobile screen.Fix this bug team meta.,male,"Paris, France",2021-11-22,NEGATIVO,0
725f8e4d-344e-4ebb-bde7-c92408dbdb9b,They side with hackers. They do nothing to help you retrieve your account.,male,"Los Angeles, United States",2023-10-14,NEGATIVO,0
0527ec73-1ffc-4b41-ae8a-cee7d11c76eb,Boring,male,"New York, United States",2023-08-11,NEGATIVO,0
178d14fd-4e02-4b22-90d4-415d68dd92f8,Very bad app my account is crashed some by log in error,male,"Marseille, France",2022-02-15,NEGATIVO,0
4b474674-f5f8-4192-a736-138b11cc0c04,😈,male,"Austin, United States",2024-04-08,NEGATIVO,0
615d1139-b4fc-4bb2-afc6-0cd3ee0d09c1,"What happened?? I've had IG for YEARS and now all I get is a blank screen. I can watch stories but that's all. I've cleared data/cache, uninstall/re-install to no avail. What gives?! Fix this NOW!",male,"Seattle, United States",2023-11-30,NEGATIVO,0
1af50b78-fdad-4d51-af2d-38d067fb1190,Please let me change my user ID,male,"Guadalajara, Mexico",2024-06-01,NEGATIVO,0
f76f65e3-030e-4ddc-9a21-fc6efc0ffcf9,Nice app,male,"Frankfurt, Germany",2022-02-01,NEGATIVO,0
0ec1e287-8faf-48a8-9802-c052c70f2a30,Please help my report message not a send to Instagram team I am not satisfied with you instagram team 😔 Agr mujhse koi glti hui h to maf kijiye mujhe 🙏🙏,male,"Medellín, Colombia",2024-11-11,NEGATIVO,0
09ce4e84-eea4-4b43-9726-803063e1f88d,Reels does not uploaded,male,"Beijing, China",2022-06-11,NEGATIVO,0
93897dab-2144-436b-aa87-503ba304e8b4,"The Rails feature does not work for me and does not exist, please fix the problem",male,"Guadalajara, Mexico",2023-10-20,NEGATIVO,0
76b9bd6f-ee67-42d6-88c7-ac0bf87fa2c3,Don't use this app . If you use then you will be addicted of this .,male,"Salvador, Brazil",2025-01-06,NEGATIVO,0
9d84a0e6-02e9-44d3-b9eb-3230f9c0cf05,I can't mention messages in chat for some reason,male,"Budapest, Hungary",2021-07-12,NEGATIVO,0
6d1437d0-75b4-4451-8f4f-ad9e369c132d,My story views have dropped from 200 to literally 15. And I don't use any bots. I reported this problem so many times!! But it's still there. And I didn't get any reply as well. Worst app!!,male,"Pretoria, South Africa",2022-11-29,NEGATIVO,0
88c9e2d2-df6a-4564-ba1c-ceaee0666c9c,"It sucks won't let me back in without a good reason. Says error try again in a few minutes.! Done everything I have been told to do to fix it. NOTHING, IG sucks.!!👎👎👎👎",female,"Sydney, Australia",2025-06-01,NEGATIVO,0
6226295c-2c54-4b5e-b5ef-db1dbc071687,Too many bugs.,male,"Hobart, Australia",2025-04-15,NEGATIVO,0
a38772ea-3ac0-4585-ae2b-6b419796fe81,Please add dislike Button and let blocked people messages and request for unblock. Dude please dont recommend me some spanish post or france I dont know what language it is post. Some more bug I pressed a reel and another video reel come out,male,"Seattle, United States",2023-11-21,NEGATIVO,0
7f284f0e-6c49-4762-b706-3f545991d958,Change the story time,female,"Queenstown, New Zealand",2025-05-22,NEGATIVO,0
497f6bc7-c25b-4305-a944-dd5cccca1e39,It's really amazing 😍😍 the application setup couple/bf or gf 😁😁😁 try this application for your benefits 🥵,female,"Port Moresby, Papua New Guinea",2025-10-08,NEGATIVO,0
bdbef82e-5b6a-4547-a919-a9f0bc8385b4,"Instagram forcing me to add my personal phone number + there is no way to undersrand why is this data asked. When I click on the privacy policy, it does AGAIN ask my Phone number instead.",male,"Bogotá, Colombia",2025-03-16,NEGATIVO,0
9412918b-56d7-4876-8b7f-26d58bca2aac,Can't log in anymore..keeps saying it they will send me a security code to my phone been trying forever..but not receiving code..keeps getting stuck on that page w the phone # can't do anything else i reainstalled it several times 😡😡,male,"Sydney, Australia",2025-05-01,NEGATIVO,0
209ef75a-5655-4e25-84d1-b6050f838659,I'm tired of submitting bugs that don't get fixed,male,"Birmingham, United Kingdom",2021-11-17,NEGATIVO,0
64ae5484-4772-494b-b7e4-50f12ea4d9a4,So many bug in my id,male,"Boston, United States",2024-05-27,NEGATIVO,0
d5ece67a-3591-427b-8bee-04b589cf183c,Instagram black camera screen problem. My story nothing play. Reel not uploadind . Plz solve problems😰,male,"Córdoba, Argentina",2024-08-23,NEGATIVO,0
893ad5f6-a0ce-4058-8fba-5fbd8962b25e,Insta is at it worst nothing working properly.,male,"Dallas, United States",2024-03-20,NEGATIVO,0
43e7bd82-e4c0-42ed-85bc-1f098950c683,"Reels completely buggy, saved audio missing. Choosing an audio plays another audio instead of what's chosen, reels get posted upside down. Can't edit where or when the sound starts and ends, after editing it goes back to default. Fix your bugs please",male,"Montevideo, Uruguay",2025-01-30,NEGATIVO,0
cbf034e2-f7e3-4d9d-b34c-35b0cd2c01ba,गेट डायमंड फ्री फायर आईडी 10000000000,male,"Brussels, Belgium",2021-08-02,NEGATIVO,0
334a451d-ec1a-441d-b841-d0f949b2c1bc,Instagram not searching songs in Kannada and only showing English songs,male,"Santa Cruz, Bolivia",2024-12-12,NEGATIVO,0
5e05738a-3563-4a4d-91cf-eb314d78cd59,Don't have dislike key,male,"São Paulo, Brazil",2024-10-09,NEGATIVO,0
a02bf509-53cb-4e2a-be10-c23d2e30599a,Not letting me post some posts go through most don't,male,"Jerusalem, Israel",2022-08-13,NEGATIVO,0
539a8314-b029-479a-9518-ce7684d76a16,Bina vaja Ke ID band kar diya new id bhi nahi ban raha,male,"Bangalore, India",2022-08-08,NEGATIVO,0
fe509fb6-e5c2-499c-ad2c-c630fd9d672e,It's very good app .here but I also reported the matter in my account but didn't respond please give message swipe reply options .,male,"Quebec City, Canada",2024-04-26,NEGATIVO,0
b0681443-a704-4890-89d4-a5b8837d4139,Gud,male,"Durban, South Africa",2023-01-02,NEGATIVO,0
4aa4055f-b8a0-4a61-a292-3cdadf5214a1,This is verybad app😡😡😡,male,"Buenos Aires, Argentina",2025-01-25,NEGATIVO,0
694146fe-45c4-436b-90d6-4fae28108b77,Payelchatterjee,male,"Kumasi, Ghana",2023-06-20,NEGATIVO,0
3773ab7b-d9aa-4e4c-9e7a-38c233e9bc86,Kya ghatiya application hai yar ladkiyon reply nhi karti 😏😒😒😏😏,male,"Salvador, Brazil",2025-01-02,NEGATIVO,0
0e202dc0-fbd7-4f72-b2c0-044d94e17eac,Hi Instagram my story reels not tak a 60 seconds in my story please help me,female,"Canberra, Australia",2025-12-15,NEGATIVO,0
c75e49de-ebea-4892-9b09-45c199c71197,Problem solve mention story,male,"Beijing, China",2022-10-19,NEGATIVO,0
eb552598-c2e2-43f5-8b1d-138e0c57d222,I'm giving just one star because I reported many times For facing problem in swipe to reply and quick reply option and don't know why Instagram didn't solve this problem 👎🏻,male,"Budapest, Hungary",2022-01-30,NEGATIVO,0
3716dc23-8484-46bf-aee1-da36eb8cc126,IG is the Pathetic hall monitors for the WH constantly trying to silence people that speak the truth!,female,"Canberra, Australia",2025-07-19,NEGATIVO,0
58173250-9876-4731-bdfb-482771f3b096,The biggest in World worthless app in Instagram 😤🤮🤧,male,"Los Angeles, United States",2023-11-26,NEGATIVO,0
1922cad8-96f2-43a3-b14c-bb28f003ab87,We can't do reels in this app I didn't like this app don't download this app,female,"Christchurch, New Zealand",2025-11-18,NEGATIVO,0
8205ba9c-d81e-4fde-928e-63c1bd996545,Nice,male,"Toronto, Canada",2024-05-03,NEGATIVO,0
96905b3f-10f4-4adb-bb9d-d1bfce488b48,Khushi,female,"Auckland, New Zealand",2025-12-20,NEGATIVO,0
e6ed365e-a0e0-43bc-9277-7420877fedd4,My instagram account doesn't work again and again. I can't to have news feed for many hours.,male,"Denver, United States",2023-12-04,NEGATIVO,0
91c95332-4be7-49f6-8126-932c1f4be7ea,This is very beautiful app,male,"Calgary, Canada",2023-11-01,NEGATIVO,0
e571e265-fb5d-4515-b67d-dd7d85517e7b,Hyou,male,"Helsinki, Finland",2022-01-17,NEGATIVO,0
d9fcfa7c-7a0a-497a-97d2-e498dc9ca23f,Please help me Instagram meri id se koi report nhi ja rhe hai chak settings.,male,"Mombasa, Kenya",2023-01-20,NEGATIVO,0
15d2da75-c77e-41b8-b828-ff334e480e05,I am finished with Instagram for Good because Instagram is so slow when I want to change my profile picture it's keep going around circle like crazy this is killing me for real I don't want Instagram app on my phone again you're kindding me right now Instagram it's so cool no more to me I am finished with Instagram for Good I mean too for good .,male,"Berlin, Germany",2021-07-19,NEGATIVO,0
1c96adb8-7201-48fa-bbf5-f72dd7c92adc,Must,male,"Mumbai, India",2022-02-28,NEGATIVO,0
fd5951f8-f141-464a-869f-cb34e9f03ff2,"If I wanted my feed full of Reels I'd be on TikTok. I don't want Suggested Posts either and there needs to be a permanent OFF for that. But mostly, you need to fully restore Tags instead of making it random what actually shows up on tags.",male,"Brasília, Brazil",2024-11-01,NEGATIVO,0
45eda076-99cb-4c2d-bb2b-b9bad325f8b1,Hy my farate fruatar,male,"Valencia, Spain",2021-07-26,NEGATIVO,0
9040b897-3918-4d88-aa83-3b6b60da8be8,👍,male,"Addis Ababa, Ethiopia",2023-02-07,NEGATIVO,0
853f60c3-2a59-4b3f-9e79-58c7fcec442a,Notification not working correctly in status bar,female,"Melbourne, Australia",2025-05-15,NEGATIVO,0
facbce3c-c731-42a9-b032-22ae03e77ca0,"Someone hacked my account, someone used it for what looks like a very long time. Can't find anywhere in the app to just delete the account and it's literally not allowing me to unfollow the people this person followed while using my account. I don't know these people why would I want to follow them?",male,"Medellín, Colombia",2024-08-04,NEGATIVO,0
446505e5-8edf-4420-b967-970d509e2f86,Time to find a similar app.,male,"Fortaleza, Brazil",2024-08-02,NEGATIVO,0
02f7369f-7ae5-4502-aa91-68a866e33042,To many adds,male,"Busan, South Korea",2022-04-16,NEGATIVO,0
874bef14-2aaa-4cf9-9bb5-37dc58c7f5a8,All links in bio is just leading to Instagram,male,"Kampala, Uganda",2023-06-13,NEGATIVO,0
c2e76a34-0e4d-4333-8d64-d3b8962eef9d,"Once again we are back with the same issues prior to my previous review. Not that I want to, I can not watch ANY REELS without them just freezing, it's becoming very annoying to use your app I have to switch my phone off and on. My experience with your app was alot more fun prior to your recent updates! How about instead of adding updates, maybe putting a bit more focus on fixing the issue/issues with your App!",male,"San Jose, United States",2024-02-01,NEGATIVO,0
53e63968-8dd8-4fba-8e3d-a42fda580106,"Bruhh i can't acces my instagram since yesterday. I was logged out and it says ""error, please try again in a moment"" I've been waiting for 24 hours and uninstall it and do install it again. Smh 🤦🏻‍♀️",female,"Wellington, New Zealand",2025-12-13,NEGATIVO,0
62a1b9b9-c6ed-4abe-9968-b1d22aa2983d,"Adds, Adds, Adds….",male,"Bangalore, India",2022-05-11,NEGATIVO,0
43904e95-853b-4eec-b82e-39ca4229809a,This not working e.g reels are not Posted yet please help me too work Instagram properly other wise i will die please help to improve Instagram conditions that this is very bad thing for me and please me to post others reels on my Instagram story please 🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏,male,"Karachi, Pakistan",2022-07-24,NEGATIVO,0
4ee23d04-136b-4a0b-a761-44655f5a6045,Too many bugs when I try to upload anything the screen goes black tf tired with this bug,male,"Mumbai, India",2022-08-17,NEGATIVO,0
30ff62aa-0373-405b-ad12-57f4d5f8f404,Adds all the time,male,"Montevideo, Uruguay",2024-11-08,NEGATIVO,0
e6a37e7b-4d80-4190-a21c-64ea954a9b8b,"THIS APP IS THE WORST, THEY DISABLED MY ACCOUNT SAYING I VIOLATED THE GUIDELINES AND OF COURSE I DID NOT AND I'VE DONE EVERYTHING TO GET IT BACK BUT NO I'M STILL WAITING.THEY DON'T EVEN RESPOND BACK TO YOUR EMAILS OR ANYTHING.YOUR HELP CENTER IS EVEN WORSE.THIS IS THE WORST APP EVER👎👎",male,"Nairobi, Kenya",2023-07-08,NEGATIVO,0
9c33b7cc-e518-4f7d-b4d4-6392802ce720,"late notifications, can't open the photos again",male,"Madrid, Spain",2021-09-08,NEGATIVO,0
30ca36e9-f905-4e05-bd3d-c9b36caaf94f,Nice but too many adds,male,"Los Angeles, United States",2023-10-02,NEGATIVO,0
25c6551f-3f46-4907-8496-ec4d534bf010,Can't believe that one of the most popular app is the worst!! Tired of losing time making reels that don't even go through because the app crashes!,male,"Mumbai, India",2022-05-25,NEGATIVO,0
9b64f1fa-e64a-4e26-810e-5945236de90c,"Been 317! days since account was disabled for 1) no post, thus I can't fulfill harnessing likes or posting offensive stuff. 2) I don't dm since I am a retiree and have nothing to sell nor reasons to contact someone else for commercial purpose. 3) for viewing other's profile. Why would the three behavior above results to a disabled account? The worst is there is no response to a DAILY ticket sent and the company still have time to post on Facebook while blocking my ability to post comments.",male,"Córdoba, Argentina",2025-01-28,NEGATIVO,0
5c5a0c5f-2158-418d-be78-efcb141e7cee,After updating my Instagram app My reels are not showing please solve my problem my insta id is rajat_700_ I am reporting this problem but problem was not solved and i also check help center and i do a email,male,"Shanghai, China",2022-10-14,NEGATIVO,0
a3f4bdec-a0ee-4b60-8f60-39771a97eb67,agle update m camera m timer ka option ajana chahiye,male,"Birmingham, United Kingdom",2021-07-21,NEGATIVO,0
dd1bba5a-0dd3-4094-8bcc-6cfcdb3b87a8,This app is wastage of time for students.,male,"Mexico City, Mexico",2024-02-21,NEGATIVO,0
4fc77996-a7b7-4c11-857f-328a0e34150f,This is a racist app,male,"Perth, Australia",2025-04-14,NEGATIVO,0
592d9ec0-422f-4e7b-b6e5-97e270cd7d60,"I can't upload a story even it didn't against the community, I thought this app is good for social but it's disappointing. Fix the issue",male,"Kumasi, Ghana",2023-03-03,NEGATIVO,0
413eeabc-0d8f-4a1d-965c-22cadcb12ee2,Kya h ye ik delete karado to I'd nahi milti kuch logo ki 😖,male,"Caracas, Venezuela",2024-11-08,NEGATIVO,0
31eb6b65-d251-492d-9ec0-480faf6896fc,"Very slow, reels wont upload",male,"Austin, United States",2023-10-06,NEGATIVO,0
7a583882-7027-4d23-8290-10b049bce567,"No idea why I can't control my phones volume if I have insta open. My phones never not on silent, as all the ads forced on us these days are extremely obnoxious and I can't stand having to listen to their garbage. If I turn the volume up to listen to someone's actual post, nothing happens. Probably just another malicious way insta is trying to force ads down our throats",male,"San Jose, United States",2023-11-25,NEGATIVO,0
86278a63-6fb9-4079-8b77-24316532dbe5,Please ban this app for teenagars please take this disions,female,"Melbourne, Australia",2025-10-24,NEGATIVO,0
23d8ef44-85ef-4c1e-a187-6753e44a683c,whenever i post anything Instagram reduces its Picture quality and photos become blur on story Plz help,male,"Caracas, Venezuela",2025-02-06,NEGATIVO,0
6bb2b807-cb71-4174-adec-34d8b7ad4ed4,"My account got hacked by someone and they changed my email, password and phone number on my account. It is not allowing me to report it forcing me to have to create a new account. Frustrating because the person who hacked my account still has it active with all my pictures and whatever else info I had their. I am beyond disappointed and disgusted with Instagram. I get an email today telling their is unusual activity on my account and if it is not me click this link. But guess what I can not.",male,"Hamburg, Germany",2021-07-29,NEGATIVO,0
5ff26f5d-8e47-4824-981e-8e93f6d2419c,I can't react and reply to a particular text Annoying👎🏻,male,"Bogotá, Colombia",2024-09-01,NEGATIVO,0
a1fb0bcd-1419-45d4-a75b-ffdde64e1ce3,Open my account,male,"Pretoria, South Africa",2023-07-21,NEGATIVO,0
34974600-3bbb-40cb-8e36-de082e958e25,😑🤬🤬🤬,female,"Adelaide, Australia",2025-10-04,NEGATIVO,0
76ad39f9-adf2-4e60-a497-0560c0f91928,"Poooooooooo, racist",male,"Shenzhen, China",2022-06-10,NEGATIVO,0
745b6c0b-19a6-4df4-9bb1-95e33c40c0b8,"Online Bisinush, censoring",male,"Jakarta, Indonesia",2022-08-25,NEGATIVO,0
845b9d94-2fb7-4129-a8ca-093e0ee55262,This is a very good app,male,"Brussels, Belgium",2021-10-19,NEGATIVO,0
6ae48291-f38c-4cd9-bd4f-3d05b058ea2e,racist,male,"Nairobi, Kenya",2023-05-22,NEGATIVO,0
7a40bfe1-1ae5-4480-a692-9da45d358922,instagram my user id -its-arpita-singha,male,"Dublin, Ireland",2021-12-04,NEGATIVO,0
