reviewId,content,gender,location,date,score,cluster_id,prob_topico_0,prob_topico_1,prob_topico_2,prob_topico_3,prob_topico_4,prob_topico_5
87b85130-9fff-467b-84c9-12e3fe21498b,"Não consigo mais logar na minha conta. Já troquei senha, já tentei acessar link de login... Nada funciona. Minha conta não foi suspensa nem hackeada. Faz quase 24 horas que não tenho mais acesso.",male,"Nairobi, Kenya",2023-03-05,NEGATIVO,3,0.06051917,0.06767071,0.056224566,0.6862213,0.07919239,0.050171908
8a28d833-2c76-443c-96c0-5c10b2e8b8db,"Watch video again , just loop the thing or restart if i scroll at it again. Stop chucking me into video blaster mode .",male,"Abuja, Nigeria",2023-04-06,NEGATIVO,4,0.06452735,0.07219828,0.059943475,0.052214477,0.6976626,0.053453818
9205dac8-54be-4dd2-8ce9-aa63601d22b4,So if you post something that's true they threatened to lock your account. Way to go brown coats.,male,"Austin, United States",2024-04-08,NEGATIVO,2,0.05408592,0.06019986,0.72401804,0.043594267,0.07341614,0.04468564
f270a446-2822-45ca-abfb-82e4b687d499,I could not get otp,male,"Philadelphia, United States",2024-07-11,NEGATIVO,3,0.33813363,0.06822671,0.05648609,0.40700448,0.07975162,0.050397456
78c2b9d5-21a4-40fb-ad1c-e1dd1cfe443a,Nice 👌👌👌,male,"Karachi, Pakistan",2022-05-03,NEGATIVO,3,0.065654956,0.07341347,0.060995843,0.52326775,0.08584151,0.19082652
42eff706-18d7-47e5-8b38-482d4f22df2d,ALGORITHM and some bugs and lags,male,"Hobart, Australia",2025-05-02,NEGATIVO,2,0.060532495,0.06768615,0.69287026,0.049033336,0.079655334,0.05022241
69a080df-b7c8-4b87-81d3-74f795daf05b,This was very bad because when delete the Instagram next new account will create old account didn't login why,male,"Philadelphia, United States",2023-11-03,NEGATIVO,3,0.039258767,0.043826923,0.036457147,0.49025646,0.35769928,0.032501433
20060781-0172-41be-8f82-4962c90fc45b,Faltu app h. Yha ladkiya replay Nhi deti h😢,male,"São Paulo, Brazil",2025-02-03,NEGATIVO,1,0.049431466,0.47216478,0.04588551,0.32691568,0.06474097,0.0408616
fe3bb2db-409f-4dce-83df-250f0c6297c9,Supar app hai bonloing bro,male,"Medellín, Colombia",2024-10-11,NEGATIVO,3,0.06282972,0.07024356,0.058490846,0.6737864,0.082660265,0.051989105
410046e1-5b50-4d71-a76c-402139233edf,Dear friend don't wàste your valuable time ..,male,"Philadelphia, United States",2024-01-11,NEGATIVO,2,0.0608674,0.06806015,0.4207464,0.049280394,0.08077775,0.32026792
f5a7cc6c-256b-4ea1-acb1-e0292d4c7a4a,Worst app..I just restricted my friend account but I can't unrestrict his account I was trying to unrestrict his account more than 1 hr..pls consider..this,female,"Perth, Australia",2025-12-02,NEGATIVO,4,0.040524203,0.04528405,0.037654422,0.032781538,0.810168,0.033587757
c05762cf-fbad-4663-b6a2-09c5bbfefa04,"Instagram is becoming like a adult only website, now it is only for adult people. Wherever you look there is sexual pornography going on, if I report pornography account you don't take action against those accounts. Now Instagram is very harmful for age group below 18.",male,"Taipei, Taiwan",2022-04-04,NEGATIVO,4,0.042112283,0.04705124,0.039112996,0.034038235,0.8028294,0.034855805
1aec8a63-3ded-4bc0-906a-3cf27d4b6168,Why the adds in reel 😑,female,"Christchurch, New Zealand",2025-06-05,NEGATIVO,1,0.05357416,0.73870844,0.04976342,0.043378152,0.070168436,0.0444074
a8b77b15-858e-4666-ac40-74dfc325edb0,"Just another Tik tok, reels spoiled everything!!!",male,"Houston, United States",2024-01-12,NEGATIVO,1,0.06074761,0.7031111,0.05643912,0.049216863,0.08011081,0.050374426
d8796141-ad78-4094-b643-323c85ac50ae,This app has many glitches a popular creator liked my story But that are not showing,male,"Osaka, Japan",2022-03-01,NEGATIVO,5,0.049074207,0.054739453,0.045508645,0.03961487,0.06430618,0.7467567
eb00ee10-bf86-4d35-b106-7ef97d878c0c,Time wasting,male,"Dakar, Senegal",2023-01-02,NEGATIVO,5,0.07439861,0.08318999,0.069121204,0.06023594,0.09727144,0.61578286
b07c2b31-aea9-4a06-bd15-c69be38fa456,Really!! Adds in reels!!,male,"Phuket, Thailand",2022-11-08,NEGATIVO,1,0.053735986,0.7357887,0.049919054,0.043512747,0.072493486,0.044550065
a5e23531-b2ec-488f-a8ff-5dfb4ed6ed09,Bad security,female,"Port Moresby, Papua New Guinea",2025-08-02,NEGATIVO,3,0.074398905,0.083190374,0.06911952,0.6139228,0.09767907,0.061689362
e37fd63d-d1da-4a7b-84bf-44b9e9aad31b,Hacked,male,"Bali, Indonesia",2022-08-08,NEGATIVO,2,0.074399315,0.08319092,0.62302583,0.060236007,0.097468935,0.061678953
ea919fda-4b9e-4f80-b489-75968bdaff9e,It's a Excellent app & My Feb app I Luvvvv It,male,"Birmingham, United Kingdom",2021-12-07,NEGATIVO,2,0.07452917,0.08330672,0.62233907,0.060247116,0.09787983,0.06169808
4e51669b-bd2e-4fef-9818-651b59b0704c,Op,male,"Montevideo, Uruguay",2024-10-03,NEGATIVO,4,0.16685303,0.18656923,0.15501288,0.13508964,0.21814944,0.1383257
0527ec73-1ffc-4b41-ae8a-cee7d11c76eb,Boring,male,"New York, United States",2023-08-11,NEGATIVO,4,0.16685303,0.18656923,0.15501288,0.13508964,0.21814944,0.1383257
4b474674-f5f8-4192-a736-138b11cc0c04,😈,male,"Austin, United States",2024-04-08,NEGATIVO,0,0.6943284,0.06926537,0.056694593,0.049403653,0.079744026,0.050564047
1af50b78-fdad-4d51-af2d-38d067fb1190,Please let me change my user ID,male,"Guadalajara, Mexico",2024-06-01,NEGATIVO,4,0.04435037,0.049719557,0.04122969,0.03591065,0.7920197,0.036769956
f76f65e3-030e-4ddc-9a21-fc6efc0ffcf9,Nice app,male,"Frankfurt, Germany",2022-02-01,NEGATIVO,5,0.062500656,0.06986744,0.058136765,0.05052242,0.0821039,0.6768688
0ec1e287-8faf-48a8-9802-c052c70f2a30,Please help my report message not a send to Instagram team I am not satisfied with you instagram team 😔 Agr mujhse koi glti hui h to maf kijiye mujhe 🙏🙏,male,"Medellín, Colombia",2024-11-11,NEGATIVO,3,0.039099425,0.043764535,0.03639404,0.7969068,0.051418632,0.032416586
09ce4e84-eea4-4b43-9726-803063e1f88d,Reels does not uploaded,male,"Beijing, China",2022-06-11,NEGATIVO,3,0.062068123,0.069553696,0.05766506,0.6777699,0.08147892,0.051464252
76b9bd6f-ee67-42d6-88c7-ac0bf87fa2c3,Don't use this app . If you use then you will be addicted of this .,male,"Salvador, Brazil",2025-01-06,NEGATIVO,4,0.06659083,0.07444837,0.061907858,0.053865027,0.68802834,0.055159602
9d84a0e6-02e9-44d3-b9eb-3230f9c0cf05,I can't mention messages in chat for some reason,male,"Budapest, Hungary",2021-07-12,NEGATIVO,5,0.05338049,0.05968847,0.04964355,0.04322009,0.07104002,0.72302735
88c9e2d2-df6a-4564-ba1c-ceaee0666c9c,"It sucks won't let me back in without a good reason. Says error try again in a few minutes.! Done everything I have been told to do to fix it. NOTHING, IG sucks.!!👎👎👎👎",female,"Sydney, Australia",2025-06-01,NEGATIVO,4,0.034461852,0.03862659,0.031989284,0.027882488,0.8384758,0.028563965
497f6bc7-c25b-4305-a944-dd5cccca1e39,It's really amazing 😍😍 the application setup couple/bf or gf 😁😁😁 try this application for your benefits 🥵,female,"Port Moresby, Papua New Guinea",2025-10-08,NEGATIVO,0,0.7421619,0.057101943,0.04645686,0.040510494,0.07227415,0.041494556
9412918b-56d7-4876-8b7f-26d58bca2aac,Can't log in anymore..keeps saying it they will send me a security code to my phone been trying forever..but not receiving code..keeps getting stuck on that page w the phone # can't do anything else i reainstalled it several times 😡😡,male,"Sydney, Australia",2025-05-01,NEGATIVO,5,0.033723224,0.2206233,0.031821012,0.027314974,0.04413262,0.6423849
cbf034e2-f7e3-4d9d-b34c-35b0cd2c01ba,गेट डायमंड फ्री फायर आईडी 10000000000,male,"Brussels, Belgium",2021-08-02,NEGATIVO,4,0.16685303,0.18656923,0.15501288,0.13508964,0.21814944,0.1383257
334a451d-ec1a-441d-b841-d0f949b2c1bc,Instagram not searching songs in Kannada and only showing English songs,male,"Santa Cruz, Bolivia",2024-12-12,NEGATIVO,5,0.056332916,0.06295,0.052314654,0.04558358,0.07377816,0.70904064
5e05738a-3563-4a4d-91cf-eb314d78cd59,Don't have dislike key,male,"São Paulo, Brazil",2024-10-09,NEGATIVO,4,0.16685303,0.18656923,0.15501288,0.13508964,0.21814944,0.1383257
539a8314-b029-479a-9518-ce7684d76a16,Bina vaja Ke ID band kar diya new id bhi nahi ban raha,male,"Bangalore, India",2022-08-08,NEGATIVO,4,0.062859856,0.07098484,0.058423083,0.05091226,0.70469224,0.05212772
b0681443-a704-4890-89d4-a5b8837d4139,Gud,male,"Durban, South Africa",2023-01-02,NEGATIVO,4,0.16685303,0.18656923,0.15501288,0.13508964,0.21814944,0.1383257
3773ab7b-d9aa-4e4c-9e7a-38c233e9bc86,Kya ghatiya application hai yar ladkiyon reply nhi karti 😏😒😒😏😏,male,"Salvador, Brazil",2025-01-02,NEGATIVO,1,0.04750038,0.76788205,0.044207707,0.03855805,0.062476195,0.039375562
8205ba9c-d81e-4fde-928e-63c1bd996545,Nice,male,"Toronto, Canada",2024-05-03,NEGATIVO,5,0.074398726,0.08319011,0.069119245,0.060235586,0.09727189,0.6157844
e6ed365e-a0e0-43bc-9277-7420877fedd4,My instagram account doesn't work again and again. I can't to have news feed for many hours.,male,"Denver, United States",2023-12-04,NEGATIVO,5,0.04534581,0.0504714,0.04195773,0.03655133,0.059926823,0.7657469
91c95332-4be7-49f6-8126-932c1f4be7ea,This is very beautiful app,male,"Calgary, Canada",2023-11-01,NEGATIVO,2,0.07452977,0.08330672,0.6223358,0.06024712,0.09788256,0.06169799
fd5951f8-f141-464a-869f-cb34e9f03ff2,"If I wanted my feed full of Reels I'd be on TikTok. I don't want Suggested Posts either and there needs to be a permanent OFF for that. But mostly, you need to fully restore Tags instead of making it random what actually shows up on tags.",male,"Brasília, Brazil",2024-11-01,NEGATIVO,3,0.03501479,0.03893472,0.03252108,0.8192334,0.04555385,0.028742095
9040b897-3918-4d88-aa83-3b6b60da8be8,👍,male,"Addis Ababa, Ethiopia",2023-02-07,NEGATIVO,4,0.07439919,0.083243765,0.069119744,0.060235906,0.6513225,0.061678868
facbce3c-c731-42a9-b032-22ae03e77ca0,"Someone hacked my account, someone used it for what looks like a very long time. Can't find anywhere in the app to just delete the account and it's literally not allowing me to unfollow the people this person followed while using my account. I don't know these people why would I want to follow them?",male,"Medellín, Colombia",2024-08-04,NEGATIVO,2,0.032066215,0.03609651,0.8363441,0.025903918,0.042917106,0.026672097
446505e5-8edf-4420-b967-970d509e2f86,Time to find a similar app.,male,"Fortaleza, Brazil",2024-08-02,NEGATIVO,5,0.061534256,0.06878445,0.057261758,0.049730144,0.08089164,0.68179774
c2e76a34-0e4d-4333-8d64-d3b8962eef9d,"Once again we are back with the same issues prior to my previous review. Not that I want to, I can not watch ANY REELS without them just freezing, it's becoming very annoying to use your app I have to switch my phone off and on. My experience with your app was alot more fun prior to your recent updates! How about instead of adding updates, maybe putting a bit more focus on fixing the issue/issues with your App!",male,"San Jose, United States",2024-02-01,NEGATIVO,4,0.032876085,0.0368021,0.030594714,0.026624937,0.8458176,0.02728453
62a1b9b9-c6ed-4abe-9968-b1d22aa2983d,"Adds, Adds, Adds….",male,"Bangalore, India",2022-05-11,NEGATIVO,1,0.07439951,0.6372939,0.06911949,0.06023577,0.097272545,0.061678726
30ff62aa-0373-405b-ad12-57f4d5f8f404,Adds all the time,male,"Montevideo, Uruguay",2024-11-08,NEGATIVO,1,0.060736656,0.42025864,0.05642835,0.049174353,0.07940938,0.3339927
e6a37e7b-4d80-4190-a21c-64ea954a9b8b,"THIS APP IS THE WORST, THEY DISABLED MY ACCOUNT SAYING I VIOLATED THE GUIDELINES AND OF COURSE I DID NOT AND I'VE DONE EVERYTHING TO GET IT BACK BUT NO I'M STILL WAITING.THEY DON'T EVEN RESPOND BACK TO YOUR EMAILS OR ANYTHING.YOUR HELP CENTER IS EVEN WORSE.THIS IS THE WORST APP EVER👎👎",male,"Nairobi, Kenya",2023-07-08,NEGATIVO,4,0.03409578,0.038005054,0.031398635,0.027301261,0.8412187,0.027980566
9c33b7cc-e518-4f7d-b4d4-6392802ce720,"late notifications, can't open the photos again",male,"Madrid, Spain",2021-09-08,NEGATIVO,3,0.053047862,0.059212133,0.049313873,0.72525203,0.0692414,0.043932736
30ca36e9-f905-4e05-bd3d-c9b36caaf94f,Nice but too many adds,male,"Los Angeles, United States",2023-10-02,NEGATIVO,5,0.053580172,0.30891573,0.04951109,0.043152217,0.06967932,0.47516143
592d9ec0-422f-4e7b-b6e5-97e270cd7d60,"I can't upload a story even it didn't against the community, I thought this app is good for social but it's disappointing. Fix the issue",male,"Kumasi, Ghana",2023-03-03,NEGATIVO,4,0.03949616,0.044161193,0.036705542,0.03196823,0.8149222,0.03274659
413eeabc-0d8f-4a1d-965c-22cadcb12ee2,Kya h ye ik delete karado to I'd nahi milti kuch logo ki 😖,male,"Caracas, Venezuela",2024-11-08,NEGATIVO,2,0.05333446,0.060689207,0.7290833,0.043123666,0.06960205,0.044167317
31eb6b65-d251-492d-9ec0-480faf6896fc,"Very slow, reels wont upload",male,"Austin, United States",2023-10-06,NEGATIVO,4,0.061879784,0.06963165,0.057492774,0.050142553,0.7095299,0.05132333
23d8ef44-85ef-4c1e-a187-6753e44a683c,whenever i post anything Instagram reduces its Picture quality and photos become blur on story Plz help,male,"Caracas, Venezuela",2025-02-06,NEGATIVO,5,0.044509213,0.049742445,0.04141187,0.036023308,0.058351763,0.7699614
5ff26f5d-8e47-4824-981e-8e93f6d2419c,I can't react and reply to a particular text Annoying👎🏻,male,"Bogotá, Colombia",2024-09-01,NEGATIVO,4,0.038947992,0.04357296,0.03627016,0.031553116,0.8173553,0.03230047
34974600-3bbb-40cb-8e36-de082e958e25,😑🤬🤬🤬,female,"Adelaide, Australia",2025-10-04,NEGATIVO,1,0.074478686,0.6371781,0.069143385,0.06024936,0.097271875,0.061678626
76ad39f9-adf2-4e60-a497-0560c0f91928,"Poooooooooo, racist",male,"Shenzhen, China",2022-06-10,NEGATIVO,4,0.16685303,0.18656923,0.15501288,0.13508964,0.21814944,0.1383257
7a40bfe1-1ae5-4480-a692-9da45d358922,instagram my user id -its-arpita-singha,male,"Dublin, Ireland",2021-12-04,NEGATIVO,4,0.053379804,0.059891384,0.049552217,0.043156087,0.7498179,0.04420254
0443c517-b292-442b-b9e3-29e00a39002d,This is a sad 😢,male,"Rosario, Argentina",2025-02-05,NEGATIVO,1,0.074478924,0.6371779,0.069143385,0.060249332,0.09727187,0.061678622
e5fdd55f-183f-421d-99d1-2d88b3a0c72a,Requires phone number to sign up.,male,"Arequipa, Peru",2024-08-11,NEGATIVO,5,0.060538042,0.06769173,0.056242116,0.04901345,0.07918587,0.68732876
2eeb590a-018b-479e-8869-55f80bee3965,It don't work at allll fix it or it well go down,male,"Caracas, Venezuela",2024-12-05,NEGATIVO,5,0.060563147,0.06772411,0.05629853,0.049035944,0.38105327,0.385325
517a3075-d87b-405d-acae-27267a5d763c,Reels not viral 🥲,male,"Quito, Ecuador",2025-03-12,NEGATIVO,1,0.38915655,0.40169585,0.050054163,0.043651745,0.070771545,0.04467019
bb7ba2f7-c5f0-4d27-8fa5-eed0240e11d0,"Reels are uploaded upside down. This sucks, i tried reinstalling, clearing cache, clearing data. Have done everything possible. This is worse. In world so focused on reels it's frustrating to see this not working out.",male,"Berlin, Germany",2021-07-06,NEGATIVO,3,0.03296561,0.15611613,0.030570494,0.44938836,0.30371854,0.027240844
302d2dfa-0c7d-454f-a75d-eb305db43134,"Nice, but problems uploading reels",male,"Kampala, Uganda",2023-07-11,NEGATIVO,5,0.053784672,0.060819633,0.049901918,0.04348004,0.07073127,0.7212825
0e0b55d2-82a9-44da-ae66-0d501999a510,"In questo periodo da molti problemi, sopratutto per quanto riguarda le storie",male,"Athens, Greece",2021-12-11,NEGATIVO,4,0.16685303,0.18656923,0.15501288,0.13508964,0.21814944,0.1383257
3e7ba973-5abe-4925-98ea-c88bc3b62e50,Not open this app please help me 😞,male,"La Paz, Bolivia",2024-11-03,NEGATIVO,2,0.045028083,0.050802674,0.77167726,0.036372207,0.05888791,0.037231907
2108db39-4feb-45bd-aa2a-12a3c82851f3,Editing is not perfect becouse I use editing my video some issues with edit,male,"Boston, United States",2023-08-12,NEGATIVO,4,0.053225674,0.059515905,0.04944886,0.043101635,0.75058246,0.044125456
3826daef-22fb-44c7-b08b-004e5b85f359,Awesome but crashes frequently,male,"Durban, South Africa",2023-08-05,NEGATIVO,2,0.060512185,0.06766302,0.69287056,0.048994064,0.07978168,0.05017846
afe9942d-6588-483a-b03b-00221f84518b,Suddenly reels have become so annoying... I get 4-5 ads after every 2-3 reels which just pisses me off.. i would love to uninstall this app if it is isn't fixed soon enough,male,"Guayaquil, Ecuador",2025-02-05,NEGATIVO,5,0.040037163,0.044843335,0.037148632,0.032360673,0.052490134,0.7931201
bfc40d45-8dd7-4d97-8096-ba1f551f9bad,The man behind the Slaughter...,male,"Harare, Zimbabwe",2023-04-08,NEGATIVO,4,0.16685303,0.18656923,0.15501288,0.13508964,0.21814944,0.1383257
86afeff1-6c9f-4b76-be9f-70bd148292bc,Not good service Intergram,male,"Frankfurt, Germany",2021-08-06,NEGATIVO,4,0.07439866,0.083190076,0.0691192,0.06023553,0.65137804,0.061678477
487fb6e6-e9fc-4b99-997c-25f7a8034022,Ok but poor user support ,male,"Krakow, Poland",2022-01-01,NEGATIVO,4,0.053021926,0.059287515,0.0492593,0.28142795,0.513047,0.043956432
c8d6e299-3ef3-4b06-8723-00fbab4439b9,زربه,male,"Houston, United States",2024-04-03,NEGATIVO,4,0.16685303,0.18656923,0.15501288,0.13508964,0.21814944,0.1383257
36648a1a-84e8-4532-93ce-ceb0571209b8,Bekar sa app hai koi ladki reply tak ni karti na hi MSG seen hota hai Faltu hai bilkul,male,"Stockholm, Sweden",2021-06-10,NEGATIVO,3,0.046574444,0.05208085,0.043283645,0.7582509,0.06121432,0.03859584
b49bb517-54ed-4a21-afb2-5831fa39d7da,I have no effect,female,"Hobart, Australia",2025-10-10,NEGATIVO,4,0.16685303,0.18656923,0.15501288,0.13508964,0.21814944,0.1383257
050b6004-7efe-4b24-a7eb-90ea2e5e7d5d,لم يصل الي تحديث المرسلات 😒,female,"Nadi, Fiji",2025-08-11,NEGATIVO,1,0.0744795,0.6371773,0.069143385,0.06024932,0.09727186,0.06167862
af9e8c37-96b9-4e60-a685-1559606f94d9,It was all good till today..... today when i updated the app... I'm not able to react on messages... cannot even mention a message to which I'm replying...till today i was able to do these things...but after update it's all 👎👎 and also most of the audios on reels or stories are unavailable for me...🙄 Please solve these problems,male,"Seville, Spain",2022-02-03,NEGATIVO,2,0.030272495,0.034062915,0.5216448,0.024495687,0.36443394,0.02509009
8fdee055-a646-4b74-9894-ef993cd49cfd,My account got hacked,male,"New York, United States",2024-04-09,NEGATIVO,4,0.054012284,0.06032827,0.30932382,0.04368313,0.4879213,0.044731196
bb95cefd-007c-44e6-8039-2817710803f7,"Bad, terrible logging",male,"La Paz, Bolivia",2024-09-04,NEGATIVO,3,0.0743989,0.08319037,0.06911951,0.6139158,0.09768606,0.06168937
4990842d-3b85-48de-a1b0-ed269a618be8,Poulas petrus😎,male,"Caracas, Venezuela",2024-10-09,NEGATIVO,0,0.6942828,0.06931085,0.05669461,0.049403664,0.07974402,0.05056404
7d4b6806-3a79-4c2e-a14a-423bc73bfd63,Worst app because my girlfriend blocked me in Instagram please first delete the option of blocking in Instagram,female,"Auckland, New Zealand",2025-08-01,NEGATIVO,2,0.03792786,0.04236188,0.69648176,0.030677387,0.1611317,0.03141941
c8b0ec34-e58c-44a7-ad98-a7bf2f8cf0fe,Turning into Tiktok,male,"Durban, South Africa",2023-04-05,NEGATIVO,3,0.074399404,0.08319103,0.06911985,0.61433065,0.097273365,0.061685625
7bb6c32c-bde6-40d6-a0d7-2cd698663e63,Update ho gya he,male,"Geneva, Switzerland",2022-02-05,NEGATIVO,4,0.0743993,0.08319047,0.06911949,0.06023575,0.6513763,0.061678726
639e2760-c86a-41b8-a1b6-0c9fccf979a1,please help me below mentioned message showing in 2 days we are sorry but something went wrong instagram,male,"Bogotá, Colombia",2025-03-03,NEGATIVO,5,0.035525385,0.039713524,0.033045646,0.028760867,0.046667337,0.8162872
b928bf6d-728e-4b50-ad85-49a1d92e0b9b,Too many thieves,male,"Manila, Philippines",2022-11-06,NEGATIVO,0,0.6284696,0.08319005,0.06911921,0.06024181,0.097273484,0.061705865
d3049288-026d-414d-887b-de76bd468722,Too many questions,female,"Suva, Fiji",2025-12-01,NEGATIVO,0,0.6284696,0.08319005,0.06911921,0.06024181,0.097273484,0.06170583
8bf0db9d-ab9d-435f-8a1a-7f1808a6f290,Loggin issues,male,"Delhi, India",2022-11-12,NEGATIVO,4,0.07439876,0.08319413,0.069119364,0.060263187,0.651346,0.061678544
c85d86d8-d146-4a5b-a5a6-a36674c84a55,"I can't put Malayalam,Tamil,hindi lanaguge songs on story",female,"Gold Coast, Australia",2025-08-04,NEGATIVO,5,0.06066023,0.0678283,0.05635566,0.049113013,0.07956978,0.6864731
11392dcf-6941-4fba-9335-544e2d0008d0,Very bad experience and I got hacked!!,male,"Cairo, Egypt",2023-02-07,NEGATIVO,4,0.048394002,0.054208446,0.27014744,0.039202023,0.54796034,0.04008774
7101fa65-bc10-44ea-92f2-6105c0f66eeb,It is easy to get you access stole,male,"Jacksonville, United States",2023-10-08,NEGATIVO,5,0.06202274,0.069103226,0.05712046,0.0497487,0.08038461,0.6816203
6f30fbb6-e2c3-4447-be2a-3f777caa1dc8,My I'd is blocked for Instagram Help me Coconut them,female,"Canberra, Australia",2025-07-02,NEGATIVO,2,0.053573225,0.059805773,0.7286208,0.043313988,0.07030888,0.044377334
4a4b1eff-98de-43a7-a289-d5106765451c,My posts suddenly stopped reaching people… no explanation. Feels like I’m being censored.,male,"Windhoek, Namibia",2022-12-01,NEGATIVO,2,0.05327447,0.06054004,0.7283879,0.04293188,0.07091809,0.043947626
00f60a42-b9f1-459c-985c-939b46f9a2e6,I feel like I'm gonna mad i enter the right password but i can't log in i try so many times but still i can't login please fix this. I realise this is worst app ever very very angry 😡😡😡😡😡,female,"Brisbane, Australia",2025-05-10,NEGATIVO,3,0.03413768,0.038477477,0.0316301,0.58492976,0.2824184,0.02840663
f334fa67-2501-40f0-be68-f522e84a5ffe,"My mobile is not open Instagram shreen Black/white problem ,my mobile realme 6i",male,"Dakar, Senegal",2023-07-01,NEGATIVO,0,0.73181564,0.060160857,0.049825307,0.043377448,0.07039875,0.044421986
4d2bbf81-64cf-43a8-9572-476d5a0fbce4,"Won't let me post reels with music that they provide playing in my reel. Said that I was restricted, don't know what I did wrong.",male,"Chennai, India",2022-10-02,NEGATIVO,4,0.03936594,0.044144265,0.036645256,0.031883776,0.43217108,0.4157897
5270cbf3-fcc1-4722-ab00-295ee84d5fbc,"Very bad. I got flagged for something harmless, but I still see worse content everywhere.",male,"Bangkok, Thailand",2022-11-07,NEGATIVO,4,0.03923044,0.13928606,0.036503,0.03178035,0.72065854,0.032541607
7d157d23-16ea-4323-99bf-390e4324f06a,👵🏻,female,"Melbourne, Australia",2025-09-08,NEGATIVO,4,0.052930567,0.059185486,0.049174443,0.0428541,0.7519747,0.04388069
d194e61d-037f-4053-9cf9-1722274a0847,The main problem is that there are too many bots and fake accounts. It makes it harder to grow.,male,"Tokyo, Japan",2022-11-12,NEGATIVO,0,0.82213545,0.03993189,0.033028774,0.028774768,0.046662,0.029467123
21bf968f-1222-43e6-8865-c860fbc25267,"So far, the app feels too complicated now. It ends up feeling repetitive.",male,"Bali, Indonesia",2022-04-10,NEGATIVO,2,0.03938012,0.044110317,0.80076915,0.031796545,0.051386375,0.032557543
58bb4b78-e07a-4e5a-84e9-b0f67cf6a4de,The main problem is that my posts barely reach anyone anymore. It gets frustrating after a while.,male,"Kathmandu, Nepal",2022-07-11,NEGATIVO,2,0.03557382,0.039963394,0.8200316,0.028662197,0.046413485,0.02935553
3377e522-6dff-43a5-9c24-eb0a2134e4d6,What bothers me is that i have followers but very little engagement. It makes the app harder to enjoy.,male,"Lagos, Nigeria",2023-01-09,NEGATIVO,1,0.037441928,0.81712157,0.034767922,0.03025743,0.04942752,0.030983651
e1ee4ce3-794d-4cfe-be32-8dd98d1cc530,"Personally, there are too many bots and fake accounts.",male,"Munich, Germany",2021-09-08,NEGATIVO,0,0.7778867,0.049702503,0.04125875,0.0359497,0.0583883,0.036814045
51bb8bd3-bdf7-442b-b748-e6f0ab76aa43,The main problem is that i keep seeing the same content repeatedly. It makes it harder to grow.,male,"Rome, Italy",2021-11-08,NEGATIVO,1,0.03555826,0.82688826,0.032962967,0.028721552,0.04645871,0.029410325
57acdfb2-309f-4848-be74-5fbda38dd78b,"Personally, i have followers but very little engagement. It makes it harder to grow.",male,"Bangalore, India",2022-03-12,NEGATIVO,1,0.03936525,0.8082156,0.03645778,0.031765904,0.051668566,0.032526918
65e2f729-5c9e-4705-9481-316803b4fec7,The main problem is that my account got restricted without a clear reason.,male,"São Paulo, Brazil",2024-12-07,NEGATIVO,4,0.037172332,0.041824605,0.034472983,0.03002046,0.8257646,0.03074499
0c79f0e6-cd28-4846-bb9b-2434537a9159,I’d say you need to pay to get visibility. It makes it harder to grow.,male,"Rosario, Argentina",2025-03-12,NEGATIVO,0,0.8139491,0.04176302,0.034582194,0.030132936,0.0487177,0.03085506
edb20293-2262-434f-acd7-6cb471b07824,"For me, the app feels too complicated now. It slows things down.",male,"New York, United States",2023-08-10,NEGATIVO,2,0.04463412,0.049923107,0.7738551,0.036046963,0.058631252,0.036909476
107de602-31a5-49a7-8db4-af1b96c71998,"Honestly, it feels like everything is about Reels now. It gets frustrating after a while.",male,"Cancun, Mexico",2023-09-05,NEGATIVO,1,0.039340004,0.8085035,0.036445286,0.03174571,0.05146283,0.032502666
1077c2c3-5657-4f96-a5c6-392677d9d6fb,What bothers me is that i have followers but very little engagement. It gets frustrating after a while.,male,"Fortaleza, Brazil",2024-10-06,NEGATIVO,1,0.041459657,0.797681,0.038467906,0.033506077,0.054574937,0.03431052
b84c783a-f68c-47ab-90a7-94fda5197341,"I wanted to like it, but my account got restricted without a clear reason.",male,"Alexandria, Egypt",2023-07-09,NEGATIVO,4,0.037215214,0.041658856,0.034493145,0.03005794,0.825797,0.030777786
3cc31279-f828-4ae7-96a3-5cc743bd0abb,"I wanted to like it, but sometimes it feels hard to grow organically. It makes the app harder to enjoy.",female,"Gold Coast, Australia",2025-12-04,NEGATIVO,0,0.8350612,0.037012026,0.030641777,0.026689852,0.043267023,0.027328148
4c1fc136-23a3-4ea4-89ac-b78d2a876f54,The main problem is that my posts barely reach anyone anymore. It slows things down.,male,"Osaka, Japan",2022-06-08,NEGATIVO,2,0.035421222,0.039787196,0.8203915,0.028622447,0.046466127,0.029311541
8cb60d64-d4c7-4c36-8481-1daac0bb0683,"For me, it makes me compare myself too much.",male,"Kathmandu, Nepal",2022-11-09,NEGATIVO,1,0.053573146,0.73888004,0.049747456,0.04334977,0.070055574,0.04439409
2bda8f9a-40c0-4b4f-889a-dd11efdd8112,The main problem is that the app feels too complicated now. It makes it harder to grow.,male,"Philadelphia, United States",2024-07-04,NEGATIVO,0,0.81334174,0.041948352,0.03468998,0.030180486,0.04893411,0.030905357
6c15b518-33ef-464c-b109-22465de851b1,"Personally, sometimes it feels hard to grow organically. It makes it harder to grow.",male,"Brasília, Brazil",2024-12-12,NEGATIVO,0,0.8093682,0.042755246,0.035432924,0.030871063,0.049962997,0.031609576
