reviewId,content,gender,location,date,score,cluster_id,prob_topico_0,prob_topico_1,prob_topico_2,prob_topico_3,prob_topico_4
632c882b-8280-4f3a-ab8f-245ec6419b9d,The main problem is that i lose track of time scrolling on TikTok. It makes the app hard to control.,male,"Prague, Czech Republic",2016-12-05,NEGATIVO,0,0.88525623,0.030985408,0.02281725,0.03702717,0.02391383
e097cdcc-d174-4885-b481-ed0302c0c9b4,"For me, it feels very addictive. It gets frustrating after a while.",male,"Monterrey, Mexico",2018-05-05,NEGATIVO,3,0.036407802,0.048825573,0.035864215,0.8412905,0.037611946
e94987f1-0982-45eb-983f-8b0492274981,The main problem is that i keep seeing the same trends repeatedly. It ends up feeling repetitive.,male,"Ottawa, Canada",2018-08-28,NEGATIVO,2,0.025858138,0.03443715,0.8717578,0.041240666,0.026706196
0dd6b787-e042-441b-b228-53bbeb1d8cdb,"So far, some videos get views randomly while others don’t. It ends up feeling repetitive.",male,"Vancouver, Canada",2018-04-29,NEGATIVO,3,0.025375843,0.033777878,0.025001666,0.8896295,0.026215091
94908d18-1c61-42de-bb07-0269d27b4d57,"I wanted to like it, but the comment sections can be very toxic. It gets frustrating after a while.",male,"Seattle, United States",2018-06-03,NEGATIVO,4,0.028558329,0.038708616,0.028122468,0.047388494,0.8572221
b1879949-b461-432b-9f06-5970ff209200,"For me, i’m concerned about data privacy. That part could definitely be improved.",male,"Denver, United States",2018-05-30,NEGATIVO,1,0.028237697,0.87038046,0.027813602,0.044394918,0.02917327
915ede93-d6ad-480c-9ef4-8358edbccc18,One issue is that there are too many ads and promotions. It ends up feeling repetitive.,female,"Auckland, New Zealand",2019-04-03,NEGATIVO,2,0.026738675,0.03555887,0.86742395,0.042664945,0.02761356
ed245e99-4208-4ba8-a351-2ec757f6af14,What bothers me is that it’s hard to focus after using it. That part could definitely be improved.,male,"Mexico City, Mexico",2018-03-22,NEGATIVO,1,0.026872126,0.8765787,0.026463168,0.042333834,0.027752228
2e161d18-d31d-4996-8da4-c2af47020b4a,"So far, there’s too much content to keep up with. It makes the experience less enjoyable.",female,"Brisbane, Australia",2019-02-20,NEGATIVO,3,0.026728354,0.035705566,0.026325189,0.8836444,0.027596477
dd8780d8-1b96-4477-85ad-0125735675b2,The main problem is that content quality varies a lot. It becomes overwhelming.,male,"Harare, Zimbabwe",2017-09-21,NEGATIVO,3,0.0267954,0.03564602,0.02638413,0.88350916,0.027665298
ff0bf50c-456a-46cb-a3f6-cda217cfc83b,"Personally, i lose track of time scrolling on TikTok. It ends up feeling repetitive.",male,"Valencia, Spain",2017-02-19,NEGATIVO,0,0.8736063,0.033912834,0.025049074,0.041196235,0.026235484
3c30005c-7476-446e-bfbf-48a4b5e293d3,What bothers me is that it feels very addictive. It becomes overwhelming.,male,"Shenzhen, China",2017-05-12,NEGATIVO,1,0.034565605,0.83970463,0.0339981,0.056100793,0.035630792
992fbf0a-3a4d-4e3b-8b51-bd10bf4b051e,"For me, i keep seeing the same trends repeatedly. It makes the app hard to control.",male,"Caracas, Venezuela",2018-12-13,NEGATIVO,2,0.026625894,0.035515577,0.8681843,0.042165387,0.027508782
a9de0719-4d5c-400f-9221-72687603a99f,One issue is that some videos get views randomly while others don’t. It makes the app hard to control.,male,"Bangalore, India",2017-05-20,NEGATIVO,3,0.023177115,0.03092842,0.022836594,0.8991131,0.023944698
a6637bfa-14f2-49bc-ae3d-76beb2f95f8a,"For me, the comment sections can be very toxic. It becomes overwhelming.",male,"Arequipa, Peru",2018-11-22,NEGATIVO,4,0.033055793,0.043959964,0.032497093,0.053560823,0.83692634
e10d2a8a-8919-4872-af2e-dcb451cb526b,One issue is that i’m concerned about data privacy. It makes it harder to stay focused.,female,"Perth, Australia",2019-04-03,NEGATIVO,3,0.02538556,0.352052,0.025003472,0.5713403,0.026218604
ed988c52-d920-48d1-959a-73a03287e2c3,I’d say there are too many ads and promotions. It becomes overwhelming.,male,"Ottawa, Canada",2018-04-04,NEGATIVO,2,0.030494025,0.04052887,0.8491925,0.048297297,0.03148735
ef1d8ff2-fe3a-4cae-864e-cf4c099455c5,What bothers me is that it’s hard to focus after using it. It becomes overwhelming.,male,"Amsterdam, Netherlands",2017-02-22,NEGATIVO,0,0.8487029,0.041163273,0.030105444,0.048467353,0.031560957
efcbc597-0ef8-4047-8dd6-18f6e3a125b4,I’d say there’s too much content to keep up with. It makes it harder to stay focused.,male,"Philadelphia, United States",2018-06-24,NEGATIVO,3,0.02681906,0.035642166,0.026421601,0.8834073,0.027709892
c945a552-c2ed-4958-b8ff-9ba84eb8e78c,The main problem is that content quality varies a lot.,male,"Pretoria, South Africa",2017-10-19,NEGATIVO,3,0.030368924,0.040412776,0.029914444,0.86793506,0.031368826
7c91d107-3a74-412f-8c4e-5346f949f6bc,"For me, i lose track of time scrolling on TikTok.",female,"Gold Coast, Australia",2019-04-08,NEGATIVO,0,0.8391581,0.04344506,0.03220709,0.051404368,0.03378533
758f2097-d6de-4b24-8e59-118cdec63542,"I wanted to like it, but it feels very addictive. It gets frustrating after a while.",male,"Doha, Qatar",2017-05-14,NEGATIVO,1,0.03050941,0.61645263,0.03004401,0.2914792,0.031514738
5a250226-19ec-4ad1-aafa-7674580ad5e9,"So far, i keep seeing the same trends repeatedly.",male,"Chennai, India",2017-05-25,NEGATIVO,2,0.03293787,0.043884106,0.8370363,0.052117873,0.034023788
6bbedb43-7810-4f16-a1f7-ffb93786bcda,"Honestly, some videos get views randomly while others don’t. It makes the app hard to control.",male,"Mexico City, Mexico",2018-01-31,NEGATIVO,3,0.02420046,0.03232732,0.02384657,0.8946191,0.025006544
04ccce53-6130-463a-98e0-f7e2aaf3165e,What bothers me is that the comment sections can be very toxic. It ends up feeling repetitive.,male,"Houston, United States",2018-02-12,NEGATIVO,3,0.028370408,0.037760988,0.027954856,0.87657,0.029343802
770b92b1-b3b7-4992-87b2-dc990dec7eb5,"In my experience, i’m concerned about data privacy.",male,"Jerusalem, Israel",2017-04-08,NEGATIVO,1,0.036541138,0.6623394,0.03599122,0.22738178,0.03774644
0fda6fcd-cf01-4677-98cd-48654e68c4d4,"In my experience, there are too many ads and promotions. It makes it harder to stay focused.",male,"Algiers, Algeria",2017-10-14,NEGATIVO,2,0.026793221,0.035667364,0.506764,0.40309793,0.027677365
04e2d62a-62c9-4b2b-bb01-f7b11cfdedb8,"Personally, it’s hard to focus after using it. It ends up feeling repetitive.",male,"Jacksonville, United States",2018-08-08,NEGATIVO,1,0.02846494,0.8682437,0.028053297,0.045851626,0.029386302
37d0b32e-619b-4ef8-8ff4-11a4ea3121f9,I’d say there’s too much content to keep up with. It makes it harder to stay focused.,male,"Monterrey, Mexico",2018-01-19,NEGATIVO,3,0.02681906,0.035642166,0.026421601,0.8834073,0.027709892
085c1ffc-58e3-41a2-863c-ed90e3ba0f3d,"I wanted to like it, but content quality varies a lot. It makes the app hard to control.",male,"Milan, Italy",2016-11-29,NEGATIVO,3,0.024239844,0.03262138,0.023868408,0.8942321,0.025038354
ed67de87-69ce-4e0e-9270-23daa94ec4c3,"Personally, i lose track of time scrolling on TikTok. It gets frustrating after a while.",male,"Tunis, Tunisia",2017-11-24,NEGATIVO,0,0.86711043,0.03577332,0.02645177,0.042925537,0.027738914
84e97922-8bb0-4fec-a8b8-f5d9f97d1c81,"For me, it feels very addictive.",male,"Nairobi, Kenya",2017-11-25,NEGATIVO,1,0.049443193,0.7716936,0.04870152,0.07907887,0.051082715
d1f77d0a-4fa4-4980-b7f2-092a4c0d0e4a,"I wanted to like it, but i keep seeing the same trends repeatedly. It becomes overwhelming.",male,"San Antonio, United States",2017-12-27,NEGATIVO,2,0.02747715,0.20800848,0.69248724,0.043670986,0.028356163
2d55a5be-0a35-433c-afaf-f029ea78a285,"Personally, some videos get views randomly while others don’t. It ends up feeling repetitive.",male,"Paris, France",2016-10-24,NEGATIVO,3,0.02535069,0.033739295,0.024978057,0.88974303,0.02618896
fdb4eada-e043-440c-854c-64bd5134fe61,"For me, the comment sections can be very toxic. It ends up feeling repetitive.",male,"Shanghai, China",2017-07-04,NEGATIVO,3,0.030233303,0.04022575,0.02979077,0.8684713,0.03127891
3179a153-1121-40ba-9550-5fafdce1d939,"In my experience, i’m concerned about data privacy.",female,"Christchurch, New Zealand",2019-05-21,NEGATIVO,1,0.036541127,0.6622009,0.035991214,0.22752029,0.03774643
f936fbf4-eaad-4964-8b0d-bb34401a375c,The main problem is that there are too many ads and promotions. It ends up feeling repetitive.,female,"Gold Coast, Australia",2019-03-14,NEGATIVO,2,0.026728446,0.03560022,0.8674148,0.042651683,0.027604887
65a5a434-a6a2-4026-ae98-54893f9e6462,The main problem is that it’s hard to focus after using it. It becomes overwhelming.,female,"Suva, Fiji",2019-05-11,NEGATIVO,0,0.46573776,0.43130276,0.0280867,0.04542978,0.02944304
1f3afe95-cc38-4763-b4e7-bf587bae4deb,One issue is that there’s too much content to keep up with. It makes the app hard to control.,male,"Asunción, Paraguay",2018-11-08,NEGATIVO,3,0.025426155,0.033954076,0.025055224,0.8893006,0.026264042
a6795a14-a406-43bf-aa78-79fc80d90fa0,"I wanted to like it, but content quality varies a lot. That part could definitely be improved.",male,"Lusaka, Zambia",2017-12-13,NEGATIVO,1,0.024171611,0.5140314,0.023803141,0.4130234,0.024970373
d7da35b2-ccbc-4965-8c65-7c37e22cabc2,"Personally, i lose track of time scrolling on TikTok. It becomes overwhelming.",female,"Brisbane, Australia",2019-05-08,NEGATIVO,0,0.8683368,0.035547156,0.026321558,0.042190515,0.027603965
6e435319-c150-46fc-a1c8-42ec67c5ccd1,The main problem is that it feels very addictive. It makes the experience less enjoyable.,male,"Accra, Ghana",2017-07-31,NEGATIVO,3,0.026781755,0.035986148,0.026375216,0.88320816,0.027648754
91a5d770-8bf4-4498-8187-fce4f8a0a8d4,One issue is that i keep seeing the same trends repeatedly.,male,"Monterrey, Mexico",2018-05-24,NEGATIVO,2,0.030330867,0.04028113,0.8498862,0.04817778,0.031324007
80023a55-8908-4560-888e-420b2fb07545,What bothers me is that some videos get views randomly while others don’t. That part could definitely be improved.,male,"Denver, United States",2018-05-18,NEGATIVO,3,0.024220195,0.34542152,0.023857288,0.58147705,0.025023887
b68dff6f-e404-4cdb-8229-6fd124866f49,One issue is that the comment sections can be very toxic. It makes it harder to stay focused.,male,"Calgary, Canada",2017-12-20,NEGATIVO,3,0.025301982,0.03361763,0.024921734,0.8899942,0.02616438
7c832930-50d7-4c86-aecf-af82dfc38a45,I’d say i’m concerned about data privacy. That part could definitely be improved.,male,"Guangzhou, China",2017-06-10,NEGATIVO,1,0.02737039,0.8736848,0.026970807,0.043674946,0.028298954
0e580d65-7594-4958-849a-17bdd7471ac9,"In my experience, there are too many ads and promotions. It makes the experience less enjoyable.",male,"Algiers, Algeria",2017-08-31,NEGATIVO,2,0.027810974,0.037248354,0.86182487,0.04441099,0.028704783
a4d663e7-de4f-4473-a19a-933e94b98ffc,"In my experience, it’s hard to focus after using it. It makes the experience less enjoyable.",male,"Seattle, United States",2018-07-13,NEGATIVO,1,0.027829362,0.8718924,0.027397648,0.044155598,0.028725019
9d329510-23fd-4cd4-9976-394411e0cde6,"I wanted to like it, but there’s too much content to keep up with. That part could definitely be improved.",male,"Bali, Indonesia",2017-07-14,NEGATIVO,1,0.10225943,0.57094234,0.025041211,0.27548432,0.026272714
01713804-152e-413e-b85a-ac5caae94841,"I wanted to like it, but content quality varies a lot. It ends up feeling repetitive.",male,"Mombasa, Kenya",2017-09-15,NEGATIVO,3,0.025422031,0.0340954,0.025029192,0.88919824,0.02625515
084901c0-3506-4f2f-832c-54130c995a99,What bothers me is that i lose track of time scrolling on TikTok. It ends up feeling repetitive.,male,"Algiers, Algeria",2017-09-23,NEGATIVO,0,0.87328947,0.033975303,0.025095146,0.04135847,0.026281534
d5b0825a-9607-4ae9-a206-d654fb27d6a8,"For me, it feels very addictive. It makes it harder to stay focused.",male,"Tunis, Tunisia",2017-08-25,NEGATIVO,3,0.03026726,0.040541023,0.029813033,0.86810964,0.031269018
56d86d34-0d5a-449e-a79c-48c2f96ddaa8,"In my experience, i keep seeing the same trends repeatedly. It gets frustrating after a while.",male,"Fortaleza, Brazil",2019-01-17,NEGATIVO,2,0.028552948,0.038014762,0.85843366,0.0455028,0.029495846
a3186365-39c4-4ba2-abc9-2cc87c72f92f,"I wanted to like it, but some videos get views randomly while others don’t. It makes the app hard to control.",male,"Monterrey, Mexico",2018-04-06,NEGATIVO,3,0.023191027,0.23633915,0.022841923,0.6936673,0.023960529
5aa07f24-02cb-4cb1-b65f-8fdc22add7c6,The main problem is that the comment sections can be very toxic. It makes the experience less enjoyable.,male,"Rome, Italy",2016-10-18,NEGATIVO,3,0.025456395,0.03398609,0.025070535,0.8891748,0.026312187
ac3b2a5c-7abf-4ee5-a3d0-0be6038e6d99,"So far, i’m concerned about data privacy.",male,"Caracas, Venezuela",2018-10-21,NEGATIVO,1,0.03824764,0.82426244,0.03767297,0.06030564,0.03951131
a4783d46-ebb6-446e-b713-ae806eb6e26f,"Honestly, there are too many ads and promotions. It gets frustrating after a while.",male,"Mexico City, Mexico",2018-02-21,NEGATIVO,2,0.030736713,0.04091791,0.84748954,0.049097676,0.03175821
b6f4d31f-3075-4ee8-ad9f-bde591be6c1d,"I wanted to like it, but it’s hard to focus after using it. It makes the app hard to control.",male,"Caracas, Venezuela",2018-11-28,NEGATIVO,1,0.02626711,0.8791388,0.025870478,0.041590866,0.027132805
4a15cea7-a338-420d-840f-6bc339a2d360,The main problem is that there’s too much content to keep up with. It ends up feeling repetitive.,male,"Tijuana, Mexico",2018-02-13,NEGATIVO,3,0.027474724,0.036587905,0.027075691,0.88048446,0.02837721
d55f2de1-c888-42dd-b7d9-83ccca517c86,The main problem is that content quality varies a lot. It makes the experience less enjoyable.,male,"Addis Ababa, Ethiopia",2017-08-11,NEGATIVO,3,0.024189923,0.03227975,0.023823641,0.8947297,0.024976972
fc1128f0-35e7-495c-a4bb-4e4b66fb6a36,"Personally, i lose track of time scrolling on TikTok. It becomes overwhelming.",male,"São Paulo, Brazil",2019-01-28,NEGATIVO,0,0.8683379,0.035547093,0.026321534,0.04218954,0.027603965
1e1ad91c-5231-484b-8cef-ae90d986e2da,I’d say it feels very addictive. It makes it harder to stay focused.,male,"Tel Aviv, Israel",2017-03-24,NEGATIVO,3,0.029182002,0.03908213,0.02874574,0.872839,0.030151105
5f716d3e-a3b9-4b03-9ac2-d8063dccb013,I’d say i keep seeing the same trends repeatedly. It gets frustrating after a while.,male,"Lahore, Pakistan",2017-07-09,NEGATIVO,2,0.028504284,0.037922505,0.85869,0.045430943,0.029452255
30e26a6e-ef68-41af-9bca-414e0d80f7b4,"So far, some videos get views randomly while others don’t. It gets frustrating after a while.",male,"Jacksonville, United States",2018-02-02,NEGATIVO,3,0.027675556,0.036830276,0.027260989,0.87964004,0.028593203
8c02df68-2887-46c6-9c62-bee395ae3e4d,What bothers me is that the comment sections can be very toxic. It ends up feeling repetitive.,female,"Wellington, New Zealand",2019-02-18,NEGATIVO,3,0.028370412,0.03776097,0.027954856,0.8765713,0.029342491
68f08a03-2ecd-445a-a5c4-744eabaf2116,"Personally, i’m concerned about data privacy. It makes the experience less enjoyable.",male,"Geneva, Switzerland",2017-01-24,NEGATIVO,1,0.026830362,0.87646586,0.026424544,0.04257444,0.027704844
147211dd-e0d6-42d3-9262-389e702ba9db,"I wanted to like it, but there are too many ads and promotions.",male,"Lagos, Nigeria",2017-09-08,NEGATIVO,2,0.033039603,0.42390168,0.45685935,0.05207287,0.034126494
1ef9fe81-e549-4a87-9e46-f9266a4fe12d,"So far, it’s hard to focus after using it. It makes the experience less enjoyable.",male,"Toronto, Canada",2018-03-23,NEGATIVO,1,0.026751027,0.8768599,0.026337305,0.042437993,0.027613893
e6da2ac5-b828-4cf3-8f42-64e13f8cfdd3,"So far, there’s too much content to keep up with. That part could definitely be improved.",male,"Philadelphia, United States",2018-08-18,NEGATIVO,1,0.026706377,0.5262051,0.026313644,0.3931838,0.02759108
6da59b28-b129-4e95-bb98-c7b2327f7682,I’d say content quality varies a lot. It makes the app hard to control.,male,"Berlin, Germany",2017-01-14,NEGATIVO,3,0.025401099,0.033929743,0.02503035,0.88939255,0.026246313
14fe4f0b-bb15-46a5-981b-4f5cd12c0e96,"So far, i lose track of time scrolling on TikTok. It gets frustrating after a while.",male,"Buenos Aires, Argentina",2018-11-04,NEGATIVO,0,0.8669185,0.035830107,0.026479717,0.04300143,0.027770279
a646caa4-e8e7-43a6-94d4-cc166131ecf3,One issue is that it feels very addictive. It ends up feeling repetitive.,male,"Boston, United States",2018-04-17,NEGATIVO,3,0.028532669,0.038080826,0.02811233,0.87580574,0.029468428
5887174f-709c-42b0-87fc-2f0618c73c2f,"In my experience, i keep seeing the same trends repeatedly. It makes the app hard to control.",male,"Austin, United States",2018-03-08,NEGATIVO,2,0.0254594,0.03396159,0.8739401,0.040337622,0.026301268
792b6657-d04c-447f-bc24-4efe79c7052a,"Personally, some videos get views randomly while others don’t.",male,"Tripoli, Libya",2017-10-21,NEGATIVO,3,0.030388828,0.040423587,0.029934337,0.8678555,0.03139777
2d893dd4-8664-4de4-bff4-a08e9fa2a6fc,"For me, the comment sections can be very toxic. It ends up feeling repetitive.",male,"Durban, South Africa",2017-08-14,NEGATIVO,3,0.030233307,0.040225763,0.029790774,0.8684709,0.03127931
c02ecfd6-d448-4d16-bdb9-9d11bb695d99,"For me, i’m concerned about data privacy. That part could definitely be improved.",female,"Nadi, Fiji",2019-03-21,NEGATIVO,1,0.028237697,0.87038046,0.027813602,0.044394918,0.02917327
89a9fd91-d170-4cfa-bb79-76d2b40d9602,I’d say there are too many ads and promotions. It makes the experience less enjoyable.,female,"Port Moresby, Papua New Guinea",2019-07-04,NEGATIVO,2,0.026806774,0.035853572,0.86682683,0.04283853,0.027674297
afb90c92-132d-4211-9aca-7151676e1737,"I wanted to like it, but it’s hard to focus after using it. It makes it harder to stay focused.",male,"Bangkok, Thailand",2017-03-26,NEGATIVO,1,0.025395965,0.5677962,0.024997482,0.35558924,0.026221232
cb8a982c-bd01-49d1-9b17-d92be8ed20f0,"I wanted to like it, but there’s too much content to keep up with.",male,"Guangzhou, China",2017-05-02,NEGATIVO,3,0.25406405,0.044856332,0.032679863,0.6341035,0.034296315
ea08e9f3-e862-464c-88cc-c921904e0faa,"Personally, content quality varies a lot. It becomes overwhelming.",male,"Houston, United States",2018-08-07,NEGATIVO,3,0.028585698,0.03810805,0.028145915,0.87564564,0.029514628
7d31f666-db06-4d02-bdaf-54127a18e9a2,The main problem is that i lose track of time scrolling on TikTok. It becomes overwhelming.,male,"Cali, Colombia",2018-11-14,NEGATIVO,0,0.87521505,0.033662707,0.024914281,0.040082898,0.026125135
edd21695-93ea-4190-acdf-18dc271e7426,"In my experience, it feels very addictive. It makes it harder to stay focused.",male,"São Paulo, Brazil",2019-01-12,NEGATIVO,3,0.028624859,0.038334876,0.028194658,0.8752755,0.029570214
e7de87c6-ab6f-41c3-a224-dad73158e19f,"In my experience, i keep seeing the same trends repeatedly. It gets frustrating after a while.",male,"Durban, South Africa",2017-08-02,NEGATIVO,2,0.028552948,0.038014762,0.8584329,0.045503575,0.029495846
420d989f-f6e2-4ed6-93d4-76b948d4a1ff,"So far, some videos get views randomly while others don’t.",male,"Singapore, Singapore",2017-04-29,NEGATIVO,3,0.030435339,0.04049435,0.029978376,0.86764586,0.0314461
08b0fed5-58c0-45cf-b294-bc3493f83eaa,"For me, the comment sections can be very toxic. It makes it harder to stay focused.",male,"Amsterdam, Netherlands",2016-12-12,NEGATIVO,3,0.028219607,0.0375031,0.027796106,0.877278,0.029203283
5508b593-f9fb-4cfd-a137-6bce481b3345,"Honestly, i’m concerned about data privacy. It gets frustrating after a while.",male,"Kumasi, Ghana",2017-10-16,NEGATIVO,1,0.030673103,0.8580551,0.030219065,0.049358495,0.03169419
187b002d-c9e1-4dcb-ac2e-75b4ffd3777a,"For me, there are too many ads and promotions. It gets frustrating after a while.",male,"Los Angeles, United States",2018-04-23,NEGATIVO,2,0.033182252,0.044177767,0.8353444,0.053013913,0.0342817
99afcb60-05a9-45ce-b538-aa374f2d8e29,One issue is that it’s hard to focus after using it. It makes the experience less enjoyable.,female,"Christchurch, New Zealand",2019-03-03,NEGATIVO,0,0.8741839,0.03415699,0.024971282,0.0405132,0.026174592
903ace9d-d3db-4316-8eb1-56f23f9740df,What bothers me is that there’s too much content to keep up with.,male,"Budapest, Hungary",2016-11-02,NEGATIVO,3,0.036797866,0.04893352,0.036261622,0.83999056,0.03801647
17cc5205-e805-45c1-b41f-d3ed905f7ad0,One issue is that content quality varies a lot. It gets frustrating after a while.,male,"Warsaw, Poland",2016-12-29,NEGATIVO,3,0.026845768,0.035684854,0.02644329,0.8832965,0.027729662
733fc9d9-1936-4d2a-8f2b-ad577933cb99,"Honestly, i lose track of time scrolling on TikTok. It makes the app hard to control.",male,"New York, United States",2018-07-24,NEGATIVO,0,0.8795169,0.032528866,0.023958622,0.0388803,0.025115337
c46f8e19-a04b-442c-b217-1a94e7ba79b9,The main problem is that it feels very addictive. It gets frustrating after a while.,male,"Chicago, United States",2018-08-11,NEGATIVO,3,0.03046815,0.040774465,0.030013436,0.86727405,0.031469923
7fedce5f-7129-40bb-9a16-2b088fc2b601,"Personally, i keep seeing the same trends repeatedly. It makes it harder to stay focused.",male,"Valencia, Spain",2017-02-02,NEGATIVO,2,0.025378812,0.033748634,0.5495269,0.36512855,0.026217103
b589295f-6d5b-4bef-abc4-a27c35c6cd23,I’d say some videos get views randomly while others don’t. It ends up feeling repetitive.,male,"Lisbon, Portugal",2017-01-05,NEGATIVO,3,0.025319466,0.0336798,0.024946526,0.88989437,0.026159786
38c578d4-1157-426b-960d-0ab231326cf1,I’d say the comment sections can be very toxic. That part could definitely be improved.,male,"Lisbon, Portugal",2016-10-28,NEGATIVO,4,0.026782865,0.4461508,0.026382796,0.042661004,0.45802253
644af2eb-4355-4129-bdef-c43939b35cc3,The main problem is that i’m concerned about data privacy.,male,"Los Angeles, United States",2018-07-19,NEGATIVO,1,0.032937746,0.84815353,0.0324451,0.05244987,0.0340138
5a6656fc-709e-45a8-818d-02fb14cf14a9,"I wanted to like it, but there are too many ads and promotions. It makes the app hard to control.",male,"Guangzhou, China",2017-07-10,NEGATIVO,2,0.025423389,0.3658481,0.5421756,0.040289454,0.026263485
8a3b67ac-b193-43bc-8d4c-b5ac79122de9,The main problem is that it’s hard to focus after using it. That part could definitely be improved.,male,"Busan, South Korea",2017-06-01,NEGATIVO,1,0.025476936,0.8828219,0.025090141,0.040302087,0.026308857
acfcf4e1-b5db-4ead-862f-e5fdafd74ed5,One issue is that there’s too much content to keep up with. It makes the experience less enjoyable.,male,"Jacksonville, United States",2018-08-04,NEGATIVO,3,0.025404107,0.033875916,0.025018929,0.8894752,0.026225813
714983f1-50dc-43a1-bb2e-0ad8408852d7,"Honestly, content quality varies a lot. That part could definitely be improved.",male,"Vienna, Austria",2017-01-30,NEGATIVO,3,0.025293728,0.4487199,0.024914518,0.4749386,0.026133237
53f81bba-1813-45a5-9782-8acd64449235,"For me, i lose track of time scrolling on TikTok. It becomes overwhelming.",male,"Quebec City, Canada",2018-03-27,NEGATIVO,0,0.8610447,0.037514944,0.02780314,0.044475086,0.029162103
967d68c2-eae0-4450-9c1b-26202c6a7223,"Honestly, it feels very addictive. It gets frustrating after a while.",male,"Rome, Italy",2016-12-31,NEGATIVO,3,0.03330977,0.044545937,0.032813184,0.8549165,0.03441457
4ac12447-2f85-4652-af2f-015b69fc5c62,One issue is that i keep seeing the same trends repeatedly. It makes it harder to stay focused.,male,"Dublin, Ireland",2016-12-05,NEGATIVO,2,0.02413886,0.03207366,0.5327633,0.38609153,0.024932658
15342f65-7476-4f3a-b5fc-43d16345e1e8,"In my experience, some videos get views randomly while others don’t. It makes the experience less enjoyable.",male,"Ottawa, Canada",2018-08-08,NEGATIVO,3,0.024981769,0.033334814,0.02460249,0.89128286,0.02579814
e2e024f4-b0fa-4add-93a6-896fcef58089,What bothers me is that the comment sections can be very toxic. It makes it harder to stay focused.,male,"Buenos Aires, Argentina",2018-12-11,NEGATIVO,3,0.026769776,0.035595212,0.026369518,0.88357586,0.027689615
36c84b3c-4d56-462f-9dc8-b010aa6e09cb,"I wanted to like it, but i’m concerned about data privacy. It gets frustrating after a while.",male,"Seattle, United States",2018-01-11,NEGATIVO,1,0.028445574,0.8687881,0.028015364,0.04536578,0.029385174
800678b5-480e-4bbc-9b63-6fa57066c33d,The main problem is that there are too many ads and promotions.,male,"Johannesburg, South Africa",2017-11-11,NEGATIVO,2,0.032942362,0.04386677,0.8368676,0.052301038,0.034022253
071ecf85-5ce8-4aea-b7d5-31bfb2b68d7b,"Honestly, it’s hard to focus after using it. That part could definitely be improved.",male,"Ottawa, Canada",2018-09-11,NEGATIVO,1,0.026846662,0.87637985,0.026638106,0.04240289,0.027732452
7dcbbc99-84d7-42c8-875b-d97a2215f315,"So far, there’s too much content to keep up with.",male,"Berlin, Germany",2016-12-16,NEGATIVO,3,0.036447708,0.04850861,0.035911154,0.8414791,0.037653413
e2a39e9c-29b4-4713-8f82-e2b95c221568,"In my experience, content quality varies a lot. It makes it harder to stay focused.",male,"Dubai, United Arab Emirates",2017-07-09,NEGATIVO,3,0.025369886,0.033731278,0.024988772,0.88970166,0.02620845
46cd774b-746e-4717-a93f-5d39dfd7f615,I’d say i lose track of time scrolling on TikTok. It makes it harder to stay focused.,female,"Canberra, Australia",2019-04-05,NEGATIVO,0,0.59480774,0.03218895,0.023853343,0.32412845,0.025021601
5ed61f02-d51d-4b06-90b6-bed649ef2d06,"In my experience, it feels very addictive. It makes the app hard to control.",female,"Queenstown, New Zealand",2019-05-19,NEGATIVO,1,0.028712772,0.86715335,0.028293535,0.046171464,0.029668858
39d902f9-01fb-43fa-a8a2-652c6db18f0f,"I wanted to like it, but i keep seeing the same trends repeatedly. It makes the experience less enjoyable.",male,"Oslo, Norway",2016-11-07,NEGATIVO,2,0.024208702,0.24871753,0.6635114,0.038573086,0.024989327
fb76a492-ce60-4d4c-bfe9-f20c6b17f270,I’d say some videos get views randomly while others don’t. That part could definitely be improved.,male,"Milan, Italy",2016-10-03,NEGATIVO,3,0.024174195,0.33778682,0.023811951,0.58924747,0.024979575
87f96ca0-8d3f-4d0b-ae48-0af278c89992,"Personally, the comment sections can be very toxic. It makes the experience less enjoyable.",male,"Buenos Aires, Argentina",2018-11-17,NEGATIVO,3,0.02678871,0.03580608,0.026381241,0.74928385,0.1617401
58400a7e-f6ce-44ee-889f-e93a740a0c20,"In my experience, i’m concerned about data privacy. It makes it harder to stay focused.",male,"Boston, United States",2018-01-01,NEGATIVO,3,0.026760364,0.42181063,0.02635787,0.4974273,0.027643688
1428aeec-9a69-4726-856f-7b11c2508bf3,"Honestly, there are too many ads and promotions.",male,"Caracas, Venezuela",2018-11-11,NEGATIVO,2,0.03655143,0.048596762,0.8193193,0.05776315,0.03776943
4df395f0-810f-429d-b354-5be904fa77b2,"For me, it’s hard to focus after using it. It ends up feeling repetitive.",male,"Montreal, Canada",2018-07-13,NEGATIVO,1,0.030373476,0.85912347,0.029938135,0.04921003,0.031354826
8f21304a-abd8-4e0f-9ec8-76cb643d687c,"I wanted to like it, but there’s too much content to keep up with. It becomes overwhelming.",male,"Dallas, United States",2017-12-28,NEGATIVO,3,0.2443156,0.038438797,0.028176045,0.6595096,0.02956002
e03ef601-4de5-428d-82c6-e1e3e8918072,"So far, content quality varies a lot. It ends up feeling repetitive.",male,"Rio de Janeiro, Brazil",2018-09-19,NEGATIVO,3,0.026829181,0.035713267,0.026434397,0.88330925,0.027713848
