reviewId,content,gender,location,date,score
1ab02c2c-49b3-433f-a3df-3e6c3d933abe,Good app and easy to use ..,male,"Vancouver, Canada",2013-11-11,POSITIVO
8e2bfabb-185a-4d30-8de2-23f3a2d15d69,Good,female,"Nadi, Fiji",2020-05-06,NEUTRO
8fdee055-a646-4b74-9894-ef993cd49cfd,My account got hacked,male,"New York, United States",2024-04-09,NEGATIVO
f65191da-c562-468e-9678-1c9a0d62e5b8,The main problem is that i keep seeing the same content repeatedly. It ends up feeling repetitive.,male,"Tel Aviv, Israel",2022-09-14,NEGATIVO
,I was trying to get back into using Instagram after a few years and I have to say its still pretty much the same old thing. The features are still there but they've added so many more ads that it feels like you're not even on the app anymore. Still I guess if you're into that sorta thing then its okay,,,,NEUTRO
,I've been using Instagram for years and I gotta say its okay not great. The new algorithm is super annoying trying to keep up with what my friends are posting or else Id be missing out on all their lives. But at the same time the app updates so often that its hard to even remember what was changed last week,,,,NEUTRO
93ff26d9-0832-4c84-9cae-644779e3ddd5,"For me, it feels like everything is about Reels now. It gets frustrating after a while.",male,"Vienna, Austria",2021-10-17,NEGATIVO
,I've been using Instagram for a while now and its definitely improved my social game by giving me more tools to present my brand image but at the same time I feel like it's become too focused on aesthetics over actual conversation which can be really alienating when you're trying to connect with people who aren't into that sort of thing,,,,NEUTRO
,I've been using Instagram for years and while it's still one of my go-to apps for staying connected with friends and family the constant algorithm changes are getting really frustrating sometimes I'll be scrolling through my feed and a post from a friend just disappears only to reappear in a completely different spot on my timeline it's like they're trying to confuse me which is kinda annoying but at the same time it keeps me engaged because I have to keep searching for what's new.,,,,NEUTRO
d2cfe327-54a4-422c-a46d-9169da00a965,One issue is that sometimes it feels hard to grow organically.,female,"Brisbane, Australia",2025-09-11,NEGATIVO
,I've been using Instagram for years and I'm still not sure if it's worth the time anymore. The app is so visually driven but that's also what makes it feel shallow at times. Some of my favorite creators have started to leave or their content has changed in a way that feels really disjointed from my interests. Still can't deny that it's an easy way to get inspired by new fashion trends and music or find inspiration for creative projects,,,,NEUTRO
,The new updates are terrible. The navigation is completely broken and the constant ads are driving me crazy. This app is just frustrating and poorly designed.,,,,NEGATIVO
,The constant stream of ads makes the app unusable now.,,,,NEGATIVO
85b90420-9b21-4669-8c9d-d59cf684e6f4,Big man,male,"Montevideo, Uruguay",2019-04-11,NEUTRO
,The app interface feels consistent this week. Story viewing is okay but the navigation sometimes takes too long. I am not sure about the new filters they introduced though.,,,,NEUTRO
9312192f-36b8-4980-bf6a-2b8d8064b41b,"So far, sometimes it feels hard to grow organically. That part could definitely be improved.",male,"San Francisco, United States",2024-06-30,NEGATIVO
,The new update changed how the feed loads I noticed the reels section is slightly slower than before but the overall experience is functional,,,,NEUTRO
,"I'm so over how Instagram is constantly changing its algorithm and deleting accounts that post content I don't want to see anymore it's like they're trying to control what we can and can't share with our friends and family this new ""reels"" feature is just a way for them to make more money off of us and I'm not interested",,,,NEGATIVO
963dd6c5-065a-4339-913b-733920f2337b,My account locked many times,female,"Nadi, Fiji",2025-07-26,NEGATIVO
70e30aba-b603-4452-8862-01ca7650975a,I’d say it’s great for growing an audience. It definitely stands out.,female,"Lima, Peru",2014-06-17,POSITIVO
eefdda64-97be-45ba-94a9-6f321d54e2d8,Bug issues,female,"Port Moresby, Papua New Guinea",2025-07-31,NEGATIVO
d4c327ff-a8e2-4284-97a5-f9735bc11279,"So far, it helps me stay connected with friends. That’s something I appreciate.",male,"Kuala Lumpur, Malaysia",2011-07-19,POSITIVO
b49bd72a-b7e6-4481-8336-bc494ddd7e9a,I loved it amazing very Happy to have it♥️,female,"San Jose, United States",2013-10-20,POSITIVO
fb6471a3-31c3-4bdc-9f09-fc9636ce884c,Srilatha,male,"Philadelphia, United States",2013-05-15,POSITIVO
955417af-827d-45fc-b6be-0ce678301893,most of the music added to reel and story is displaying audio unavailable after updating app,male,"Abu Dhabi, United Arab Emirates",2022-10-23,NEGATIVO
a08d866a-9328-4cef-9475-1f1f8444ab15,For making my reels support me guys,male,"New York, United States",2018-04-22,NEUTRO
bb9c3263-a742-4414-8819-6eed593f7ca3,Funny,female,"Dallas, United States",2013-11-16,POSITIVO
668e10b9-c25f-447e-99cc-d9db556c076b,"In my experience, sometimes it feels hard to grow organically. It makes the app harder to enjoy.",male,"Cancun, Mexico",2024-01-18,NEGATIVO
ef5c5784-0756-4487-bede-654be9e4363e,Easy to use and help to grow your audience.,male,"Chicago, United States",2013-07-17,POSITIVO
481d7aab-e46b-409b-bc3c-b76414dbe629,"I wanted to like it, but it feels like everything is about Reels now.",male,"Copenhagen, Denmark",2019-06-01,NEGATIVO
0c9a2b10-2fac-4423-89f2-6969343ebb6e,Opoi😅😇（・∀・）（・∀・）(´∀`)in,female,"La Paz, Bolivia",2013-11-24,POSITIVO
e1e92800-8947-414e-aa1c-d5fd10fb3d1e,Good one,male,"Tel Aviv, Israel",2012-03-13,POSITIVO
2dfc0060-37e2-4cf9-9590-e9f65adfa8d8,Good fun,female,"Nadi, Fiji",2014-09-16,POSITIVO
aa415a67-8c59-444a-8573-520d97e625ec,"That is a really very good app , and I'm interested here",male,"Abuja, Nigeria",2012-04-19,POSITIVO
0e4d09de-2571-41d5-9ca4-9d0c6848da8d,Satyam raj,male,"Philadelphia, United States",2013-09-18,POSITIVO
2751ca1e-cf9c-4ae4-b4b8-47eb8063b07c,Instagram reels parView kam aa rahe hai please,female,"Hobart, Australia",2014-12-25,POSITIVO
916b1efd-11a4-40a4-acd1-982630b84ae1,Instagram is the best app ever,male,"Athens, Greece",2010-12-24,POSITIVO
cf71f99c-fda7-4083-8a3a-a7104f00e6f9,Amazing app,male,"Tripoli, Libya",2012-03-22,POSITIVO
,I've been using Instagram for years and while it's still one of my favorite social media platforms I'm starting to feel like it's becoming too similar to TikTok the features are so similar now that it's hard to tell them apart sometimes the new algorithm is really affecting how content appears on my feed,,,,NEUTRO
,I'm so done with Instagram's algorithm constantly showing me ads I don't want to see just because they know my interests are actually related to the stuff I'm trying to buy online not my boring old hobbies from 10 years ago it feels like they're more interested in making money than in letting me have a peaceful feed.,,,,NEGATIVO
e7b5b842-2f24-451d-b592-f20f2e89d775,Bla bla bla,male,"Lyon, France",2011-05-16,POSITIVO
6b15a926-13ec-4177-98a7-2ad4f5706b5b,This helps me to communicate with so many people 😇😇😇,male,"Warsaw, Poland",2011-06-24,POSITIVO
4480a09f-4342-4ace-b364-6ef5cb94bb46,Nice,male,"Vienna, Austria",2010-10-24,POSITIVO
54a09d81-bc8d-435d-bae0-6678f1466683,"Personally, my account got restricted without a clear reason. That part could definitely be improved.",female,"Christchurch, New Zealand",2025-12-01,NEGATIVO
5cbbea2c-64c2-49c4-b002-ea1559f0210c,Good,male,"Tunis, Tunisia",2012-05-10,POSITIVO
ae56f4f2-6787-4d78-a536-2a066d05213c,What bothers me is that my posts barely reach anyone anymore. It ends up feeling repetitive.,male,"Ho Chi Minh City, Vietnam",2022-07-13,NEGATIVO
,I've been using Instagram for years and I'm neither here nor there about the new changes they made to the app. The new features are cool but they're also kinda unnecessary and honestly I wish they just stuck with the old layout. Sometimes I like the simplicity of it and other times I appreciate the extra options but overall I don't feel like it's made a huge difference in my experience.,,,,NEUTRO
fedbee9c-044a-4237-9807-ae1c862232bc,Nice app🙃😌,male,"Jerusalem, Israel",2016-12-19,NEUTRO
e3104738-ef3f-455a-bd6f-db59fbe83245,I can't upload story,male,"Montreal, Canada",2023-12-21,NEGATIVO
5c94f3df-ae08-4d04-a515-c2cac90e8016,Scrolling through the feed is consistently fluid.,male,"Philadelphia, United States",2013-04-03,POSITIVO
fcc67180-bb2d-4664-8329-a6aed4b0dd39,I’d say my account got restricted without a clear reason. It slows things down.,male,"Marseille, France",2021-11-30,NEGATIVO
,I've been using Instagram for years and I'm still not sure if it's a social media platform or just a place to share curated versions of my life with friends who also feel the need to present a perfect online persona. The features are okay I guess the new shopping tab is convenient but it's not like it makes a huge difference in how I actually use the app mostly I just scroll through feed and stories and sometimes post a photo or two when something interesting happens.,,,,NEUTRO
,I've got a bit of an identity crisis with Instagram - sometimes I just want to keep my online presence low-key but the app keeps suggesting features that feel like it's trying to turn me into some influencer.,,,,NEUTRO
b958fae8-0a1f-457b-8b1a-c91afec5309d,This app is awesome so I love it too much,male,"Tijuana, Mexico",2013-02-02,POSITIVO
7f90e319-27b0-47fc-936d-2fcee108ccad,What stands out is that you can reach people all over the world.,female,"Auckland, New Zealand",2014-12-17,POSITIVO
,I've been using Instagram for years and overall I'm still pretty happy with how it's evolved but at the same time I feel like it's lost that special something that made me want to check my feed every day now it just feels like a chore to sit through all the ads and curated highlight reels,,,,NEUTRO
7d2b8dd8-8f43-44f9-8c18-195c7df20741,Good app 👍,male,"Marseille, France",2011-02-04,POSITIVO
afd4f094-6257-490a-ae58-930bf139674b,Great,male,"Tokyo, Japan",2011-09-18,POSITIVO
,The app works fine for posting photos and watching stories the navigation is straightforward and the load times are generally acceptable,,,,NEUTRO
02c28af3-7a2c-45b0-868a-8272303bf055,Good,female,"Rio de Janeiro, Brazil",2014-03-31,POSITIVO
cc80b27b-1569-466e-9dc0-bb2f94c62b61,Super awesome application,male,"Bali, Indonesia",2011-09-30,POSITIVO
596f5c52-3459-4224-82ca-9139e046f3e0,"For me, my feed shows exactly what I like. That’s something I appreciate.",female,"Wellington, New Zealand",2015-04-02,POSITIVO
deba9495-eb59-4b11-8be6-5fd4ed8bbf5d,Good for me,male,"Tel Aviv, Israel",2011-09-10,POSITIVO
,I've been using Instagram for years and I'm so frustrated with the new algorithm changes they keep making without even asking users what we want. Now my posts are barely getting any views and I feel like I'm shouting into a void. The app is still beautiful but it's lost all sense of community and friendliness that made me love it in the first place,,,,NEGATIVO
c01adeaf-39c3-4049-8c98-67b0e4e73205,Nice app but,male,"Bangkok, Thailand",2014-03-29,POSITIVO
63a18f63-afbb-46c9-9f72-4e1a38789ff0,"So far, it’s great for growing an audience. It keeps things simple.",male,"Toronto, Canada",2013-03-12,POSITIVO
d194e61d-037f-4053-9cf9-1722274a0847,The main problem is that there are too many bots and fake accounts. It makes it harder to grow.,male,"Tokyo, Japan",2022-11-12,NEGATIVO
,The constant ads are incredibly disruptive to the experience.,,,,NEGATIVO
d2bc984c-5ae2-43ff-9466-69e921c7784d,Nice all good,male,"Addis Ababa, Ethiopia",2012-07-16,POSITIVO
b44fdb7c-f86c-45b1-96cd-f938230853f5,Such n amazing app,female,"São Paulo, Brazil",2014-03-24,POSITIVO
,I've been using Instagram for years and while I still enjoy scrolling through my feed its functionality is getting a bit stale they introduced features that are supposed to improve discovery but instead just make me see more ads I'm not sure if im just becoming desensitized or what but either way the app feels like it's just going through the motions,,,,NEUTRO
,The feed algorithm is completely broken now it shows me nothing interesting.,,,,NEGATIVO
,The feed loads quickly and the navigation is straightforward I use it mostly for following friends and checking updates,,,,NEUTRO
9f275707-76af-4da3-b68c-0505dd68e89b,Bad,female,"Wellington, New Zealand",2020-03-13,NEUTRO
f780c4aa-200c-47da-b94e-0d8c8069ffe6,"Best Instagram, and the worst because we are slave to it, bring some new features that people can be they who really are not what they want to be. Jaldise followers badade chal ab",female,"Gold Coast, Australia",2015-03-28,POSITIVO
3fc8c6d4-18b8-4463-a023-c4c9ee19fe0f,Very good,male,"Austin, United States",2013-04-27,POSITIVO
a5433126-5444-4561-9dfa-06fe2e8457a1,Good,male,"Vancouver, Canada",2013-05-02,POSITIVO
f462f214-6cf5-4cba-9b3d-191fa4c36ed3,Really love it..🥰,female,"Rosario, Argentina",2014-06-27,POSITIVO
384f9b68-3cbc-4aba-a540-03fc2d32b697,Good,male,"Frankfurt, Germany",2011-03-31,POSITIVO
,The new updates are terrible the feed keeps changing and I cannot find my favorite pages anymore,,,,NEGATIVO
f76de743-2487-418d-b889-7f3cc7121467,I have not words to praise,male,"Denver, United States",2013-10-01,POSITIVO
763665c4-f751-487f-a92e-cc58993579b0,Good life mein aap,male,"Barcelona, Spain",2011-01-12,POSITIVO
29fc9022-bafc-4620-8bc1-200c1f351c2a,Not user friendly,male,"Jacksonville, United States",2024-03-31,NEGATIVO
,The algorithm is completely broken and my feed is useless.,,,,NEGATIVO
c9072c9a-33ca-4958-83d0-c3264752d68b,It's good app for entertainment as well as for latest updates,male,"Amsterdam, Netherlands",2011-01-30,POSITIVO
54960503-d727-4001-8e55-e1a9d8bfac29,"For me, you need to pay to get visibility.",male,"Montevideo, Uruguay",2024-12-28,NEGATIVO
547d3320-c83f-441a-99bd-476936771294,😎😗😎😗😍🤩☺😚😎🤩😎☺😎😍😙gchlxkyxhkxtxhkxxgkfzts😉😅😋😉😅😋😉😅😙😆😅😂😁😋😋😋😋😅😍😍😎😙🤩😍😑😏🤔😮😏🤔😶🤨🤔🤩🤨😶😚🤗☺😚🤩😐😚😶🤗🤨😅😋😂😅😋😂😁😋😂😁😋😋😆😅😆😅😋😂😁😋😁😋😆😅😋😁😁👌👌👌👌👌👌👌🤛🤛😅😄😋😀😆😋😀😊😅😋😆😅😙😆😅😋😆😁😋😆😅😋😅😄😃😆😄😋😆😅😙😍😅😋😆😅😙😘😅😙😆😅😋😉😅😋😅😆😙😅😆😋😆😎😉😅😙😘😍😙😅😋😆😅😙😙😘😅😙😎😙😘😋😅kbchcyjxgjfhksjgfgk hmxutdhlfyrkfuvlhh hcykxtjxgkxh h hcykdhkvhkkchkxgkgklchk mujko bolna hi nhahi tha itna bast aap kay baray may🤣🤣🤣h,female,"Nadi, Fiji",2015-02-07,POSITIVO
762935b9-c564-4de1-a62f-0b59d1300abe,The best part is that it helps me stay connected with friends. It definitely stands out.,female,"Gold Coast, Australia",2014-11-02,POSITIVO
,I've been using Instagram for years and its still my go-to platform for keeping up with friends and family but lately I've noticed that the algorithm is just showing me a lot of ads and not a lot of actual content from people I care about which makes me wonder if it's worth paying for IGTV or if there's another way to support creators without breaking the bank,,,,NEUTRO
b3dd466c-0d2b-4727-aac5-df7b40ac4141,I’d say you need to pay to get visibility. It makes it harder to grow.,male,"Bangkok, Thailand",2019-12-02,NEGATIVO
8ecc0b5a-d20b-42ff-9385-95401561d4e0,🤩✌🏻,male,"Calgary, Canada",2013-08-02,POSITIVO
,I've been using Instagram for years and it's still a solid platform for keeping up with friends and family but sometimes I feel like the algorithm is trying to sell me stuff instead of showing me what my followers are actually posting which can be frustrating at times.,,,,NEUTRO
19f6d365-318c-400d-96be-b49f24a80bce,This app is so good,male,"Alexandria, Egypt",2012-04-03,POSITIVO
b102900b-96c3-407d-a8f5-a9911c3d2173,"For me, it feels like everything is about Reels now. It makes the app harder to enjoy.",female,"Port Moresby, Papua New Guinea",2025-06-27,NEGATIVO
f7e2d591-298c-4fcc-bdbd-72760aa5d5cd,very good? I wonder!,male,"Monterrey, Mexico",2023-12-29,NEGATIVO
332701b2-1791-4b3f-a0fb-7bbf88633bc0,"Personally, you can reach people all over the world. It makes using the app enjoyable.",male,"Valencia, Spain",2011-03-28,POSITIVO
be693dd1-c70f-42a0-9e0c-d3c90c053a8f,Good,male,"Delhi, India",2011-09-22,POSITIVO
,the new update changes the layout a little bit i still find the stories easy to watch the navigation is okay overall.,,,,NEUTRO
a44ef982-a3d0-408b-99d7-418b33332f17,Good,female,"Sydney, Australia",2017-04-13,POSITIVO
,I've been using Instagram for a while now and I'm neither impressed nor disappointed with how things have changed over time features like Reels have become so popular but sometimes feel forced into my feed instead of being optional adds to the chaos of the app,,,,NEUTRO
31d5944b-4e55-43aa-b545-c73ebc18e1a2,A great app,male,"Guadalajara, Mexico",2013-03-04,POSITIVO
aad87ddf-c266-4a58-8992-7028a38d36e1,Johairah.bmontaner,male,"Karachi, Pakistan",2012-02-25,POSITIVO
,The app functions as expected the interface is navigable but the photo editing tools are average.,,,,NEUTRO
,The new updates are terrible and the feed is full of spam,,,,NEGATIVO
bdbef82e-5b6a-4547-a919-a9f0bc8385b4,"Instagram forcing me to add my personal phone number + there is no way to undersrand why is this data asked. When I click on the privacy policy, it does AGAIN ask my Phone number instead.",male,"Bogotá, Colombia",2025-03-16,NEGATIVO
d84f3a7b-cbd6-4a38-9f1a-b4d040579f7b,Good app,female,"São Paulo, Brazil",2014-06-30,POSITIVO
16461013-e805-445c-9619-d4430b87a09e,Nyc 😍,male,"Oslo, Norway",2014-02-18,POSITIVO
,I've been using Instagram for years and while it's still one of my go-to apps for staying connected with friends and family the algorithm changes always seem to be for the worse now their new features like shopping and IGTV are nice but they're not enough to keep me coming back every day,,,,NEUTRO
29bbae6f-e531-453d-a136-0ba097ac356d,Its really good,male,"Paris, France",2013-08-08,POSITIVO
ac8f96a7-9151-435a-a374-320dd62179f3,😁,male,"Vancouver, Canada",2016-02-27,POSITIVO
b01a3af3-8ad7-40f8-a04b-07da220bfedc,Very interesting app 😇😇,female,"Perth, Australia",2017-12-09,POSITIVO
f9005d32-6038-49bf-be1d-387c5684fc92,"So far, it helps me stay connected with friends. It keeps things simple.",male,"Delhi, India",2012-01-30,POSITIVO
807624b0-0b58-472a-b180-2a93c72be81b,I’d say content discovery is very easy. That’s something I appreciate.,female,"Perth, Australia",2014-09-17,POSITIVO
,I'm so over how often my feed gets cluttered with ads I paid for Instagram to be an ad-free experience but now it's just a never-ending stream of commercials,,,,NEGATIVO
562a24f8-5cba-4e8c-a588-339666efa9b4,I can't live without instagram so plse. Fix it. Im not getting reels that r of my favourable,female,"Queenstown, New Zealand",2020-08-19,NEUTRO
,The new story feature loads content adequately but the navigation sometimes feels confusing overall the app functions as expected.,,,,NEUTRO
e37fd63d-d1da-4a7b-84bf-44b9e9aad31b,Hacked,male,"Bali, Indonesia",2022-08-08,NEGATIVO
,The interface is functional but the constant updates make navigation a little confusing.,,,,NEUTRO
,The feed loads quickly. The story feature works as expected. I notice the update in the navigation bar. Overall the app functions well for daily use.,,,,NEUTRO
e2085492-236f-4e0c-91c1-412031bb7fcc,Nice,female,"Arequipa, Peru",2014-07-05,POSITIVO
67d2afac-96fe-4c29-8bb1-5f7ddb5a9edd,Bare good,male,"Phuket, Thailand",2011-12-03,POSITIVO
b618b161-7627-4a16-bf3c-424b0a8f9de4,Good,male,"Milan, Italy",2011-06-08,POSITIVO
8a9040ab-120e-4850-b4c8-35861c081fcb,It's great download it now 🙂,male,"Bangalore, India",2011-11-01,POSITIVO
90e081bc-0c18-4a2e-b954-fb15dd888cf6,Opppppppppppppp Thank u for this app Myinsta I'd drx dasrat singh,male,"Tijuana, Mexico",2013-02-08,POSITIVO
,The feed loads fine the story feature works as expected but the new filter options feel a little slow to implement,,,,NEUTRO
,I've been using Instagram for years and while I love that I can share photos with my friends family is really starting to push me away now they keep changing the algorithm and now I have to work a lot harder just to get engagement on my posts and its just not worth it anymore,,,,NEUTRO
4bbbb966-5fcd-4ff2-b3fb-21ab89984bbe,Great 👍 app,female,"São Paulo, Brazil",2014-03-02,POSITIVO
1549f1e7-2eaf-4edc-ac31-155e0057c306,Hamara harsh video kyo nahi bana skta,female,"La Paz, Bolivia",2017-02-05,POSITIVO
91c95332-4be7-49f6-8126-932c1f4be7ea,This is very beautiful app,male,"Calgary, Canada",2023-11-01,NEGATIVO
,The new story feature works fine I noticed a slight delay in loading videos sometimes.,,,,NEUTRO
dd67fafc-4005-4444-915f-1d78aa947885,I like this app,male,"Marrakesh, Morocco",2012-03-21,POSITIVO
51d82c14-469c-4997-a5d3-ab107e27f422,it's fantastic، but it would be awesome if it was possible to upload videos with more than 1min lenght.,female,"Adelaide, Australia",2014-08-27,POSITIVO
70783b10-840c-4ce2-9271-ea61a057746a,Nice ❤,male,"Bali, Indonesia",2012-03-03,POSITIVO
0d0acc1a-a9dc-4ee3-bc8a-2e9a0035bdf7,More than good,male,"Stockholm, Sweden",2010-11-12,POSITIVO
c50a9c45-3d6d-41e0-8787-a0733360bdc5,I love this application so much,male,"Santiago, Chile",2013-12-02,POSITIVO
d2a0a312-3289-47df-b1c9-61d374f10fe2,"It's best app,but after the recent update some reels and videos sound is not available",male,"Monterrey, Mexico",2019-03-18,NEUTRO
3b3f627a-99ba-4f6b-b7db-d000f50c4a71,Very nice app 😍😍 Instagram,male,"Toronto, Canada",2013-01-27,POSITIVO
0d0a66d1-e054-45f5-848d-d2bb513b7cf6,This is very nice app,female,"Hobart, Australia",2014-12-07,POSITIVO
95e67b99-19b6-4665-90aa-e8a01be440c6,Good .. but plzz connect all bugs and new features ..,male,"Arequipa, Peru",2016-07-30,POSITIVO
691dd10c-5802-4737-8fef-a9fef378ee22,Nice app 😘🥰☺️✌️,female,"Medellín, Colombia",2013-12-30,POSITIVO
,I'm so over how Instagram is always pushing me to spend more money on ads and stories I don't even care about anymore it's like they're more interested in making cash than actually improving the app,,,,NEGATIVO
7ce024af-d0ed-4745-836c-5ab1609a0c3d,Very nice App 🥰🥰🥰,male,"Athens, Greece",2011-01-11,POSITIVO
,I've tried using Instagram for a while now and I'm kinda stuck between loving it and hating it at the same time. The app's visuals are super engaging but sometimes it feels like the algorithm is more focused on showing me stuff that's just trying too hard to be relevant rather than what's actually interesting to me.,,,,NEUTRO
,I've been using Instagram for years and I'm so tired of the algorithm always pushing me to buy stuff I don't want just because it's related to something I used to like. It's like they're trying to brainwash me into buying overpriced nonsense. The ads are getting out of control and honestly it feels like I'm being sold on instead of seeing what my friends are up to.,,,,NEGATIVO
60335213-8934-4902-97e7-6de43230c06f,Exceptional,male,"Rabat, Morocco",2012-12-03,POSITIVO
51d53d28-5eec-43d8-8b95-92c31f6f32fb,Great app,male,"Accra, Ghana",2012-09-02,POSITIVO
2a4182b9-f3f7-4634-b3e7-1638a72637c9,One issue is that sometimes it feels hard to grow organically. That part could definitely be improved.,male,"Houston, United States",2021-02-02,NEGATIVO
0de8d38f-9242-4075-bbad-b440ab1f5ae6,What stands out is that content discovery is very easy. It makes using the app enjoyable.,female,"Port Moresby, Papua New Guinea",2015-01-05,POSITIVO
acb0b28b-1cbc-490c-b123-69d06fd74553,The main problem is that my posts barely reach anyone anymore. It gets frustrating after a while.,male,"Cairo, Egypt",2020-08-01,NEGATIVO
,"I'm so over Instagram's algorithm it always prioritizes ads over actual content and now they're testing a new ""recommended"" section that's just a bunch of low-quality videos from accounts I don't even follow.",,,,NEGATIVO
4d973ea8-5e02-4adc-ad3e-4487b567c390,niCe,male,"Cairo, Egypt",2012-06-25,POSITIVO
,the app works as expected the feed provides a decent amount of content but the interface requires some adjustment for easier navigation,,,,NEUTRO
95852e97-8eea-4fe1-a18f-0d6bf6a63fc6,It is very glorious app,female,"Melbourne, Australia",2014-10-28,POSITIVO
65dd447f-6a25-4233-9d16-3a9ee7eb94fe,Its very good app,male,"Los Angeles, United States",2013-10-28,POSITIVO
,The feed loads quickly the navigation is intuitive and the photo sharing feature functions as expected overall a satisfactory experience.,,,,NEUTRO
,The feed scrolls smoothly but the new story feature feels a bit cluttered overall a mixed experience.,,,,NEUTRO
,The constant push for Reels is annoying it feels like they only want me to watch short meaningless videos,,,,NEGATIVO
0527ec73-1ffc-4b41-ae8a-cee7d11c76eb,Boring,male,"New York, United States",2023-08-11,NEGATIVO
,The app loads quickly and the navigation is straightforward I find the story feature useful for staying updated but the feed algorithm changes frequently which is neither good nor bad overall performance is consistent.,,,,NEUTRO
7cb559e4-134d-447d-94db-97f3a60a60e0,♥️,female,"Caracas, Venezuela",2014-05-18,POSITIVO
a8ffe49d-1e2d-4e0b-bb62-c895e5af153d,"In my experience, i keep seeing the same content repeatedly. It gets frustrating after a while.",male,"Medellín, Colombia",2025-02-12,NEGATIVO
340a2f30-fbf1-41e9-804e-298fd8423f20,My Instagram not working,male,"Athens, Greece",2021-06-10,NEGATIVO
a7e520cd-1ee9-4f41-8567-72d69386978e,No notification,male,"Bali, Indonesia",2022-07-06,NEGATIVO
8efd9a8e-7e49-49ba-9c22-faa8ef5a03d5,Very good Instagram app,male,"Ho Chi Minh City, Vietnam",2011-10-27,POSITIVO
cff23a45-61f2-41a4-afe9-646e6ff37255,"Personally, i always find interesting content without searching. It definitely stands out.",male,"Copenhagen, Denmark",2011-05-17,POSITIVO
874bef14-2aaa-4cf9-9bb5-37dc58c7f5a8,All links in bio is just leading to Instagram,male,"Kampala, Uganda",2023-06-13,NEGATIVO
6e463e49-ec1d-4bb6-9482-107be2f1200d,"Sorry, there was a problem with your request",male,"Dakar, Senegal",2023-05-30,NEGATIVO
,I've been using Instagram for years and I'm so over the constant algorithm changes it's like they're trying to make my feed irrelevant just to sell ads,,,,NEGATIVO
b3a452ed-35e0-4286-b00f-a80ac71a502f,Awesome,female,"Córdoba, Argentina",2014-01-06,POSITIVO
042bff17-4e9d-40c4-8218-822efa6765e2,Amezing,male,"Toronto, Canada",2013-02-10,POSITIVO
719f05b2-4a0b-4970-b5db-ec5c84de5a1e,Spr,male,"Kampala, Uganda",2012-11-19,POSITIVO
872e8a8f-384e-48ce-bbcf-2929ae8a9b6c,I'm new to it and its a little confusing,female,"Sydney, Australia",2017-09-18,POSITIVO
,The new update changed the navigation slightly I notice the feed still functions correctly and the story viewing experience is consistent,,,,NEUTRO
,The feed loads fine the story feature is functional but the constant notifications can be slightly overwhelming overall it functions as expected.,,,,NEUTRO
e1c03c71-b62e-427f-ba27-48d2c3aa082f,Nyc ❤,male,"Algiers, Algeria",2012-05-20,POSITIVO
3bd8e99c-5a7c-4f91-bf3b-74327b08ad51,Wo é all naturals ayaa jaaye kaaj suj ISBN week ga to of,male,"Casablanca, Morocco",2012-09-27,POSITIVO
f1cff9b1-6426-421b-9139-0340371c5e63,I love this app cause of BTS borahae BTS borahae army,female,"Caracas, Venezuela",2014-07-14,POSITIVO
dff48ee1-f2f9-4006-a2ee-fd898524c43e,Na madda lo insta,female,"Brisbane, Australia",2025-11-17,NEGATIVO
7ddca2c1-9ad6-433b-8900-84760e5e874a,What bothers me is that it makes me compare myself too much. It makes the experience less enjoyable.,male,"Geneva, Switzerland",2019-04-13,NEGATIVO
ffc7aff9-3c84-4844-b0ab-4ef80c2ef668,Good social media sites,female,"Santiago, Chile",2019-11-07,NEUTRO
73798485-8078-49e8-9ee5-3e352707085c,Mast,male,"Warsaw, Poland",2011-05-19,POSITIVO
e03799a1-afae-4f43-bb74-435f023b21f7,Ea some Glitch is the app palace clear,female,"Adelaide, Australia",2017-12-04,POSITIVO
ed447587-d840-4857-9db4-7afa22e5ff97,The best everyone keep installing everydayi,female,"Valparaíso, Chile",2014-04-04,POSITIVO
3ec345bf-ff42-481f-a7fb-67bb143c2806,My Instagram account has freeze ❄️please solve this problem,male,"Rosario, Argentina",2024-12-18,NEGATIVO
a2f18ff2-9241-4d32-b0f4-8cce3ca6f679,Your app is worst,male,"Chicago, United States",2013-01-27,POSITIVO
359a7377-197d-48a6-97cd-ef6315507740,Because virat kohli 👑🙏,male,"Ottawa, Canada",2013-05-23,POSITIVO
dd1bba5a-0dd3-4094-8bcc-6cfcdb3b87a8,This app is wastage of time for students.,male,"Mexico City, Mexico",2024-02-21,NEGATIVO
,The app functions as expected for sharing photos and staying updated on friends activities.,,,,NEUTRO
,This new update is completely broken I cannot see my stories anymore the feed is glitching all the time I am so annoyed,,,,NEGATIVO
83b28293-2a55-418d-9d48-af888ed4f1e7,Sema,male,"Riyadh, Saudi Arabia",2014-09-18,POSITIVO
0ae3bd02-40d9-4d24-bc1f-a657cc372265,Love the app,male,"Valencia, Spain",2011-03-21,POSITIVO
330dc321-aa74-4fc7-897b-3926d1b27df8,👍,male,"Mombasa, Kenya",2015-04-11,POSITIVO
3c14cb7b-4f88-4b3f-a353-e0a984bc1877,Best social media app and also worked fast......,female,"Christchurch, New Zealand",2017-07-09,POSITIVO
02b8d12d-f55f-4ca1-b931-a43d447cc175,This app is amazing 👌,male,"Lyon, France",2010-12-09,POSITIVO
