reviewId,content,gender,location,date,score,cluster_id,prob_topico_0,prob_topico_1,prob_topico_2
5a250226-19ec-4ad1-aafa-7674580ad5e9,"So far, i keep seeing the same trends repeatedly.",male,"Chennai, India",2017-05-25,NEGATIVO,1,0.12592879,0.75757694,0.11649424
6bbedb43-7810-4f16-a1f7-ffb93786bcda,"Honestly, some videos get views randomly while others don’t. It makes the app hard to control.",male,"Mexico City, Mexico",2018-01-31,NEGATIVO,1,0.17048511,0.7339829,0.09553204
04ccce53-6130-463a-98e0-f7e2aaf3165e,What bothers me is that the comment sections can be very toxic. It ends up feeling repetitive.,male,"Houston, United States",2018-02-12,NEGATIVO,2,0.111695826,0.22046213,0.66784203
770b92b1-b3b7-4992-87b2-dc990dec7eb5,"In my experience, i’m concerned about data privacy.",male,"Jerusalem, Israel",2017-04-08,NEGATIVO,2,0.14399837,0.15550214,0.7004995
0fda6fcd-cf01-4677-98cd-48654e68c4d4,"In my experience, there are too many ads and promotions. It makes it harder to stay focused.",male,"Algiers, Algeria",2017-10-14,NEGATIVO,0,0.46554932,0.4324305,0.10202016
04e2d62a-62c9-4b2b-bb01-f7b11cfdedb8,"Personally, it’s hard to focus after using it. It ends up feeling repetitive.",male,"Jacksonville, United States",2018-08-08,NEGATIVO,1,0.11576534,0.77193135,0.1123033
37d0b32e-619b-4ef8-8ff4-11a4ea3121f9,I’d say there’s too much content to keep up with. It makes it harder to stay focused.,male,"Monterrey, Mexico",2018-01-19,NEGATIVO,1,0.11019831,0.7895011,0.100300685
085c1ffc-58e3-41a2-863c-ed90e3ba0f3d,"I wanted to like it, but content quality varies a lot. It makes the app hard to control.",male,"Milan, Italy",2016-11-29,NEGATIVO,1,0.19214574,0.7118854,0.09596893
ed67de87-69ce-4e0e-9270-23daa94ec4c3,"Personally, i lose track of time scrolling on TikTok. It gets frustrating after a while.",male,"Tunis, Tunisia",2017-11-24,NEGATIVO,2,0.11080274,0.14678125,0.742416
84e97922-8bb0-4fec-a8b8-f5d9f97d1c81,"For me, it feels very addictive.",male,"Nairobi, Kenya",2017-11-25,NEGATIVO,2,0.17555925,0.1819314,0.6425094
d1f77d0a-4fa4-4980-b7f2-092a4c0d0e4a,"I wanted to like it, but i keep seeing the same trends repeatedly. It becomes overwhelming.",male,"San Antonio, United States",2017-12-27,NEGATIVO,1,0.11122059,0.772809,0.115970306
2d55a5be-0a35-433c-afaf-f029ea78a285,"Personally, some videos get views randomly while others don’t. It ends up feeling repetitive.",male,"Paris, France",2016-10-24,NEGATIVO,1,0.103778526,0.7935954,0.10262613
fdb4eada-e043-440c-854c-64bd5134fe61,"For me, the comment sections can be very toxic. It ends up feeling repetitive.",male,"Shanghai, China",2017-07-04,NEGATIVO,2,0.117539346,0.20094305,0.6815176
3179a153-1121-40ba-9550-5fafdce1d939,"In my experience, i’m concerned about data privacy.",female,"Christchurch, New Zealand",2019-05-21,NEGATIVO,2,0.14399959,0.15550214,0.7004983
f936fbf4-eaad-4964-8b0d-bb34401a375c,The main problem is that there are too many ads and promotions. It ends up feeling repetitive.,female,"Gold Coast, Australia",2019-03-14,NEGATIVO,0,0.4517007,0.39360055,0.15469876
65a5a434-a6a2-4026-ae98-54893f9e6462,The main problem is that it’s hard to focus after using it. It becomes overwhelming.,female,"Suva, Fiji",2019-05-11,NEGATIVO,1,0.12604968,0.70592827,0.16802204
1f3afe95-cc38-4763-b4e7-bf587bae4deb,One issue is that there’s too much content to keep up with. It makes the app hard to control.,male,"Asunción, Paraguay",2018-11-08,NEGATIVO,1,0.21140973,0.6878885,0.10070179
a6795a14-a406-43bf-aa78-79fc80d90fa0,"I wanted to like it, but content quality varies a lot. That part could definitely be improved.",male,"Lusaka, Zambia",2017-12-13,NEGATIVO,1,0.10158795,0.78879493,0.109617196
d7da35b2-ccbc-4965-8c65-7c37e22cabc2,"Personally, i lose track of time scrolling on TikTok. It becomes overwhelming.",female,"Brisbane, Australia",2019-05-08,NEGATIVO,2,0.11060608,0.13923635,0.75015754
6e435319-c150-46fc-a1c8-42ec67c5ccd1,The main problem is that it feels very addictive. It makes the experience less enjoyable.,male,"Accra, Ghana",2017-07-31,NEGATIVO,2,0.4092851,0.1389735,0.4517414
91a5d770-8bf4-4498-8187-fce4f8a0a8d4,One issue is that i keep seeing the same trends repeatedly.,male,"Monterrey, Mexico",2018-05-24,NEGATIVO,1,0.12002996,0.7648573,0.11511277
80023a55-8908-4560-888e-420b2fb07545,What bothers me is that some videos get views randomly while others don’t. That part could definitely be improved.,male,"Denver, United States",2018-05-18,NEGATIVO,1,0.09897889,0.79312086,0.10790024
b68dff6f-e404-4cdb-8229-6fd124866f49,One issue is that the comment sections can be very toxic. It makes it harder to stay focused.,male,"Calgary, Canada",2017-12-20,NEGATIVO,1,0.10698952,0.48446018,0.40855038
7c832930-50d7-4c86-aecf-af82dfc38a45,I’d say i’m concerned about data privacy. That part could definitely be improved.,male,"Guangzhou, China",2017-06-10,NEGATIVO,2,0.10863346,0.17806931,0.7132972
0e580d65-7594-4958-849a-17bdd7471ac9,"In my experience, there are too many ads and promotions. It makes the experience less enjoyable.",male,"Algiers, Algeria",2017-08-31,NEGATIVO,0,0.751403,0.13658632,0.11201069
a4d663e7-de4f-4473-a19a-933e94b98ffc,"In my experience, it’s hard to focus after using it. It makes the experience less enjoyable.",male,"Seattle, United States",2018-07-13,NEGATIVO,0,0.4975422,0.38654602,0.11591176
9d329510-23fd-4cd4-9976-394411e0cde6,"I wanted to like it, but there’s too much content to keep up with. That part could definitely be improved.",male,"Bali, Indonesia",2017-07-14,NEGATIVO,1,0.10627632,0.77474433,0.11897935
01713804-152e-413e-b85a-ac5caae94841,"I wanted to like it, but content quality varies a lot. It ends up feeling repetitive.",male,"Mombasa, Kenya",2017-09-15,NEGATIVO,1,0.10615581,0.789801,0.104043216
084901c0-3506-4f2f-832c-54130c995a99,What bothers me is that i lose track of time scrolling on TikTok. It ends up feeling repetitive.,male,"Algiers, Algeria",2017-09-23,NEGATIVO,2,0.105184376,0.16756958,0.727246
d5b0825a-9607-4ae9-a206-d654fb27d6a8,"For me, it feels very addictive. It makes it harder to stay focused.",male,"Tunis, Tunisia",2017-08-25,NEGATIVO,1,0.13495992,0.5257156,0.33932444
56d86d34-0d5a-449e-a79c-48c2f96ddaa8,"In my experience, i keep seeing the same trends repeatedly. It gets frustrating after a while.",male,"Fortaleza, Brazil",2019-01-17,NEGATIVO,1,0.12153585,0.76150715,0.11695697
a3186365-39c4-4ba2-abc9-2cc87c72f92f,"I wanted to like it, but some videos get views randomly while others don’t. It makes the app hard to control.",male,"Monterrey, Mexico",2018-04-06,NEGATIVO,1,0.17681214,0.72949123,0.09369654
5aa07f24-02cb-4cb1-b65f-8fdc22add7c6,The main problem is that the comment sections can be very toxic. It makes the experience less enjoyable.,male,"Rome, Italy",2016-10-18,NEGATIVO,2,0.22205205,0.13308892,0.644859
ac3b2a5c-7abf-4ee5-a3d0-0be6038e6d99,"So far, i’m concerned about data privacy.",male,"Caracas, Venezuela",2018-10-21,NEGATIVO,2,0.13755563,0.18839233,0.67405206
a4783d46-ebb6-446e-b713-ae806eb6e26f,"Honestly, there are too many ads and promotions. It gets frustrating after a while.",male,"Mexico City, Mexico",2018-02-21,NEGATIVO,0,0.45469838,0.38891757,0.156384
b6f4d31f-3075-4ee8-ad9f-bde591be6c1d,"I wanted to like it, but it’s hard to focus after using it. It makes the app hard to control.",male,"Caracas, Venezuela",2018-11-28,NEGATIVO,1,0.26802775,0.6256321,0.10634012
4a15cea7-a338-420d-840f-6bc339a2d360,The main problem is that there’s too much content to keep up with. It ends up feeling repetitive.,male,"Tijuana, Mexico",2018-02-13,NEGATIVO,1,0.11548239,0.7569327,0.12758495
d55f2de1-c888-42dd-b7d9-83ccca517c86,The main problem is that content quality varies a lot. It makes the experience less enjoyable.,male,"Addis Ababa, Ethiopia",2017-08-11,NEGATIVO,1,0.33775726,0.54517174,0.117071085
fc1128f0-35e7-495c-a4bb-4e4b66fb6a36,"Personally, i lose track of time scrolling on TikTok. It becomes overwhelming.",male,"São Paulo, Brazil",2019-01-28,NEGATIVO,2,0.11060666,0.13926503,0.7501283
1e1ad91c-5231-484b-8cef-ae90d986e2da,I’d say it feels very addictive. It makes it harder to stay focused.,male,"Tel Aviv, Israel",2017-03-24,NEGATIVO,1,0.12962069,0.5543249,0.31605434
5f716d3e-a3b9-4b03-9ac2-d8063dccb013,I’d say i keep seeing the same trends repeatedly. It gets frustrating after a while.,male,"Lahore, Pakistan",2017-07-09,NEGATIVO,1,0.11289582,0.77605194,0.11105225
30e26a6e-ef68-41af-9bca-414e0d80f7b4,"So far, some videos get views randomly while others don’t. It gets frustrating after a while.",male,"Jacksonville, United States",2018-02-02,NEGATIVO,1,0.114203274,0.7725623,0.11323437
8c02df68-2887-46c6-9c62-bee395ae3e4d,What bothers me is that the comment sections can be very toxic. It ends up feeling repetitive.,female,"Wellington, New Zealand",2019-02-18,NEGATIVO,2,0.11169585,0.22042996,0.6678742
68f08a03-2ecd-445a-a5c4-744eabaf2116,"Personally, i’m concerned about data privacy. It makes the experience less enjoyable.",male,"Geneva, Switzerland",2017-01-24,NEGATIVO,2,0.24178645,0.14814448,0.61006904
147211dd-e0d6-42d3-9262-389e702ba9db,"I wanted to like it, but there are too many ads and promotions.",male,"Lagos, Nigeria",2017-09-08,NEGATIVO,0,0.6821642,0.18530658,0.13252923
1ef9fe81-e549-4a87-9e46-f9266a4fe12d,"So far, it’s hard to focus after using it. It makes the experience less enjoyable.",male,"Toronto, Canada",2018-03-23,NEGATIVO,1,0.42121506,0.46982887,0.108956076
e6da2ac5-b828-4cf3-8f42-64e13f8cfdd3,"So far, there’s too much content to keep up with. That part could definitely be improved.",male,"Philadelphia, United States",2018-08-18,NEGATIVO,1,0.10752489,0.773446,0.11902911
6da59b28-b129-4e95-bb98-c7b2327f7682,I’d say content quality varies a lot. It makes the app hard to control.,male,"Berlin, Germany",2017-01-14,NEGATIVO,1,0.19259615,0.7107101,0.09669373
14fe4f0b-bb15-46a5-981b-4f5cd12c0e96,"So far, i lose track of time scrolling on TikTok. It gets frustrating after a while.",male,"Buenos Aires, Argentina",2018-11-04,NEGATIVO,2,0.112075426,0.15664786,0.7312767
a646caa4-e8e7-43a6-94d4-cc166131ecf3,One issue is that it feels very addictive. It ends up feeling repetitive.,male,"Boston, United States",2018-04-17,NEGATIVO,2,0.11877898,0.29496875,0.58625233
5887174f-709c-42b0-87fc-2f0618c73c2f,"In my experience, i keep seeing the same trends repeatedly. It makes the app hard to control.",male,"Austin, United States",2018-03-08,NEGATIVO,1,0.24216375,0.6591607,0.098675594
792b6657-d04c-447f-bc24-4efe79c7052a,"Personally, some videos get views randomly while others don’t.",male,"Tripoli, Libya",2017-10-21,NEGATIVO,1,0.11921353,0.767625,0.11316152
2d893dd4-8664-4de4-bff4-a08e9fa2a6fc,"For me, the comment sections can be very toxic. It ends up feeling repetitive.",male,"Durban, South Africa",2017-08-14,NEGATIVO,2,0.11753942,0.20086657,0.681594
c02ecfd6-d448-4d16-bdb9-9d11bb695d99,"For me, i’m concerned about data privacy. That part could definitely be improved.",female,"Nadi, Fiji",2019-03-21,NEGATIVO,2,0.11088808,0.15339138,0.7357206
89a9fd91-d170-4cfa-bb79-76d2b40d9602,I’d say there are too many ads and promotions. It makes the experience less enjoyable.,female,"Port Moresby, Papua New Guinea",2019-07-04,NEGATIVO,0,0.74785733,0.1458245,0.10631821
afb90c92-132d-4211-9aca-7151676e1737,"I wanted to like it, but it’s hard to focus after using it. It makes it harder to stay focused.",male,"Bangkok, Thailand",2017-03-26,NEGATIVO,1,0.111496985,0.78921217,0.099290825
cb8a982c-bd01-49d1-9b17-d92be8ed20f0,"I wanted to like it, but there’s too much content to keep up with.",male,"Guangzhou, China",2017-05-02,NEGATIVO,1,0.13402714,0.74178344,0.124189414
ea08e9f3-e862-464c-88cc-c921904e0faa,"Personally, content quality varies a lot. It becomes overwhelming.",male,"Houston, United States",2018-08-07,NEGATIVO,1,0.11227035,0.7694393,0.11829037
7d31f666-db06-4d02-bdaf-54127a18e9a2,The main problem is that i lose track of time scrolling on TikTok. It becomes overwhelming.,male,"Cali, Colombia",2018-11-14,NEGATIVO,2,0.108167514,0.12727085,0.76456165
edd21695-93ea-4190-acdf-18dc271e7426,"In my experience, it feels very addictive. It makes it harder to stay focused.",male,"São Paulo, Brazil",2019-01-12,NEGATIVO,1,0.14137368,0.51150733,0.34711897
e7de87c6-ab6f-41c3-a224-dad73158e19f,"In my experience, i keep seeing the same trends repeatedly. It gets frustrating after a while.",male,"Durban, South Africa",2017-08-02,NEGATIVO,1,0.12153464,0.7614918,0.11697361
420d989f-f6e2-4ed6-93d4-76b948d4a1ff,"So far, some videos get views randomly while others don’t.",male,"Singapore, Singapore",2017-04-29,NEGATIVO,1,0.11940416,0.76867497,0.1119209
08b0fed5-58c0-45cf-b294-bc3493f83eaa,"For me, the comment sections can be very toxic. It makes it harder to stay focused.",male,"Amsterdam, Netherlands",2016-12-12,NEGATIVO,1,0.115103394,0.46717593,0.41772068
5508b593-f9fb-4cfd-a137-6bce481b3345,"Honestly, i’m concerned about data privacy. It gets frustrating after a while.",male,"Kumasi, Ghana",2017-10-16,NEGATIVO,2,0.11708337,0.17071553,0.7122011
187b002d-c9e1-4dcb-ac2e-75b4ffd3777a,"For me, there are too many ads and promotions. It gets frustrating after a while.",male,"Los Angeles, United States",2018-04-23,NEGATIVO,0,0.52047473,0.30667162,0.17285363
99afcb60-05a9-45ce-b538-aa374f2d8e29,One issue is that it’s hard to focus after using it. It makes the experience less enjoyable.,female,"Christchurch, New Zealand",2019-03-03,NEGATIVO,1,0.38423574,0.5039567,0.1118075
903ace9d-d3db-4316-8eb1-56f23f9740df,What bothers me is that there’s too much content to keep up with.,male,"Budapest, Hungary",2016-11-02,NEGATIVO,1,0.13350545,0.73825496,0.12823959
17cc5205-e805-45c1-b41f-d3ed905f7ad0,One issue is that content quality varies a lot. It gets frustrating after a while.,male,"Warsaw, Poland",2016-12-29,NEGATIVO,1,0.10831971,0.78137934,0.11030096
733fc9d9-1936-4d2a-8f2b-ad577933cb99,"Honestly, i lose track of time scrolling on TikTok. It makes the app hard to control.",male,"New York, United States",2018-07-24,NEGATIVO,2,0.30318928,0.18065538,0.51615536
c46f8e19-a04b-442c-b217-1a94e7ba79b9,The main problem is that it feels very addictive. It gets frustrating after a while.,male,"Chicago, United States",2018-08-11,NEGATIVO,2,0.12764733,0.16416909,0.7081836
7fedce5f-7129-40bb-9a16-2b088fc2b601,"Personally, i keep seeing the same trends repeatedly. It makes it harder to stay focused.",male,"Valencia, Spain",2017-02-02,NEGATIVO,1,0.10498615,0.7981917,0.09682209
b589295f-6d5b-4bef-abc4-a27c35c6cd23,I’d say some videos get views randomly while others don’t. It ends up feeling repetitive.,male,"Lisbon, Portugal",2017-01-05,NEGATIVO,1,0.1040268,0.79422957,0.101743594
38c578d4-1157-426b-960d-0ab231326cf1,I’d say the comment sections can be very toxic. That part could definitely be improved.,male,"Lisbon, Portugal",2016-10-28,NEGATIVO,2,0.10861908,0.17838535,0.7129956
644af2eb-4355-4129-bdef-c43939b35cc3,The main problem is that i’m concerned about data privacy.,male,"Los Angeles, United States",2018-07-19,NEGATIVO,2,0.13066036,0.14925759,0.72008204
5a6656fc-709e-45a8-818d-02fb14cf14a9,"I wanted to like it, but there are too many ads and promotions. It makes the app hard to control.",male,"Guangzhou, China",2017-07-10,NEGATIVO,0,0.73318046,0.16320206,0.103617534
8a3b67ac-b193-43bc-8d4c-b5ac79122de9,The main problem is that it’s hard to focus after using it. That part could definitely be improved.,male,"Busan, South Korea",2017-06-01,NEGATIVO,1,0.11182732,0.7394758,0.14869696
acfcf4e1-b5db-4ead-862f-e5fdafd74ed5,One issue is that there’s too much content to keep up with. It makes the experience less enjoyable.,male,"Jacksonville, United States",2018-08-04,NEGATIVO,1,0.34834933,0.5382567,0.11339395
714983f1-50dc-43a1-bb2e-0ad8408852d7,"Honestly, content quality varies a lot. That part could definitely be improved.",male,"Vienna, Austria",2017-01-30,NEGATIVO,1,0.10207495,0.78580564,0.112119436
53f81bba-1813-45a5-9782-8acd64449235,"For me, i lose track of time scrolling on TikTok. It becomes overwhelming.",male,"Quebec City, Canada",2018-03-27,NEGATIVO,2,0.114561364,0.13518964,0.75024897
967d68c2-eae0-4450-9c1b-26202c6a7223,"Honestly, it feels very addictive. It gets frustrating after a while.",male,"Rome, Italy",2016-12-31,NEGATIVO,2,0.1289929,0.19974793,0.6712592
4ac12447-2f85-4652-af2f-015b69fc5c62,One issue is that i keep seeing the same trends repeatedly. It makes it harder to stay focused.,male,"Dublin, Ireland",2016-12-05,NEGATIVO,1,0.10185239,0.80287135,0.095276274
15342f65-7476-4f3a-b5fc-43d16345e1e8,"In my experience, some videos get views randomly while others don’t. It makes the experience less enjoyable.",male,"Ottawa, Canada",2018-08-08,NEGATIVO,1,0.34011036,0.5491704,0.11071931
e2e024f4-b0fa-4add-93a6-896fcef58089,What bothers me is that the comment sections can be very toxic. It makes it harder to stay focused.,male,"Buenos Aires, Argentina",2018-12-11,NEGATIVO,1,0.1095199,0.48319957,0.40728062
36c84b3c-4d56-462f-9dc8-b010aa6e09cb,"I wanted to like it, but i’m concerned about data privacy. It gets frustrating after a while.",male,"Seattle, United States",2018-01-11,NEGATIVO,2,0.11801663,0.16867542,0.713308
800678b5-480e-4bbc-9b63-6fa57066c33d,The main problem is that there are too many ads and promotions.,male,"Johannesburg, South Africa",2017-11-11,NEGATIVO,0,0.693696,0.1587901,0.14751387
071ecf85-5ce8-4aea-b7d5-31bfb2b68d7b,"Honestly, it’s hard to focus after using it. That part could definitely be improved.",male,"Ottawa, Canada",2018-09-11,NEGATIVO,1,0.1088766,0.7699785,0.121144846
7dcbbc99-84d7-42c8-875b-d97a2215f315,"So far, there’s too much content to keep up with.",male,"Berlin, Germany",2016-12-16,NEGATIVO,1,0.13585016,0.7387685,0.12538129
e2a39e9c-29b4-4713-8f82-e2b95c221568,"In my experience, content quality varies a lot. It makes it harder to stay focused.",male,"Dubai, United Arab Emirates",2017-07-09,NEGATIVO,1,0.11163728,0.7895114,0.09885131
46cd774b-746e-4717-a93f-5d39dfd7f615,I’d say i lose track of time scrolling on TikTok. It makes it harder to stay focused.,female,"Canberra, Australia",2019-04-05,NEGATIVO,2,0.10718611,0.41973323,0.47308064
5ed61f02-d51d-4b06-90b6-bed649ef2d06,"In my experience, it feels very addictive. It makes the app hard to control.",female,"Queenstown, New Zealand",2019-05-19,NEGATIVO,0,0.65802884,0.15403102,0.18794012
39d902f9-01fb-43fa-a8a2-652c6db18f0f,"I wanted to like it, but i keep seeing the same trends repeatedly. It makes the experience less enjoyable.",male,"Oslo, Norway",2016-11-07,NEGATIVO,1,0.3220681,0.57249916,0.1054328
fb76a492-ce60-4d4c-bfe9-f20c6b17f270,I’d say some videos get views randomly while others don’t. That part could definitely be improved.,male,"Milan, Italy",2016-10-03,NEGATIVO,1,0.09977209,0.79394555,0.10628243
87f96ca0-8d3f-4d0b-ae48-0af278c89992,"Personally, the comment sections can be very toxic. It makes the experience less enjoyable.",male,"Buenos Aires, Argentina",2018-11-17,NEGATIVO,2,0.24081019,0.14838673,0.6108031
58400a7e-f6ce-44ee-889f-e93a740a0c20,"In my experience, i’m concerned about data privacy. It makes it harder to stay focused.",male,"Boston, United States",2018-01-01,NEGATIVO,1,0.11693802,0.45324948,0.42981252
1428aeec-9a69-4726-856f-7b11c2508bf3,"Honestly, there are too many ads and promotions.",male,"Caracas, Venezuela",2018-11-11,NEGATIVO,0,0.58352745,0.26729366,0.14917886
4df395f0-810f-429d-b354-5be904fa77b2,"For me, it’s hard to focus after using it. It ends up feeling repetitive.",male,"Montreal, Canada",2018-07-13,NEGATIVO,1,0.12127119,0.7621162,0.11661263
8f21304a-abd8-4e0f-9ec8-76cb643d687c,"I wanted to like it, but there’s too much content to keep up with. It becomes overwhelming.",male,"Dallas, United States",2017-12-28,NEGATIVO,1,0.11759761,0.7548295,0.12757292
e03ef601-4de5-428d-82c6-e1e3e8918072,"So far, content quality varies a lot. It ends up feeling repetitive.",male,"Rio de Janeiro, Brazil",2018-09-19,NEGATIVO,1,0.10751833,0.7875001,0.10498155
4b0c8ae0-4be3-4255-a92e-c4039687398c,"Honestly, i lose track of time scrolling on TikTok. It ends up feeling repetitive.",male,"Los Angeles, United States",2018-06-04,NEGATIVO,2,0.10524068,0.16508032,0.729679
66ccf86e-7a48-47eb-94e0-7c1195bd0afb,"I wanted to like it, but it feels very addictive. It makes the app hard to control.",male,"Helsinki, Finland",2016-10-15,NEGATIVO,0,0.5672376,0.19349213,0.23927024
38a147fe-ffd8-4d86-91c0-5e544670e958,I’d say i keep seeing the same trends repeatedly.,male,"Denver, United States",2018-01-15,NEGATIVO,1,0.12622327,0.757328,0.116448775
ec2bacb6-2976-4730-a8fd-e55288aee253,"Personally, some videos get views randomly while others don’t. That part could definitely be improved.",female,"Wellington, New Zealand",2019-03-13,NEGATIVO,1,0.09956121,0.7928607,0.107578084
ec943817-a0d9-4526-a517-095d6cb90e32,"Honestly, the comment sections can be very toxic. It makes the app hard to control.",male,"Quito, Ecuador",2018-11-29,NEGATIVO,2,0.31556243,0.2270296,0.45740795
942fc1ac-6db9-4098-afd2-9633ed91c1a6,"I wanted to like it, but i’m concerned about data privacy.",male,"New York, United States",2018-07-25,NEGATIVO,2,0.1343624,0.16561857,0.700019
cfabef4a-4594-4b37-9c73-16ea0dce4603,What bothers me is that there are too many ads and promotions. It gets frustrating after a while.,male,"Boston, United States",2018-06-22,NEGATIVO,0,0.4516087,0.39564854,0.15274277
e98ae195-9ece-4e9b-a1ab-fdf855c8c439,"In my experience, it’s hard to focus after using it. It gets frustrating after a while.",male,"São Paulo, Brazil",2019-01-05,NEGATIVO,1,0.13715091,0.7355478,0.12730132
56a42de3-504a-40a2-a766-9db6fd2c6406,"Honestly, there’s too much content to keep up with.",male,"Jakarta, Indonesia",2017-07-22,NEGATIVO,1,0.1336128,0.7377148,0.12867239
ed25ece0-7c14-4ec4-bab2-bb9b4ac9119c,"Honestly, content quality varies a lot.",male,"Kampala, Uganda",2017-11-03,NEGATIVO,1,0.12388523,0.75745684,0.118657954
9b9eda9c-22f1-4b5d-b0a2-5f5176452781,I’d say i lose track of time scrolling on TikTok. It becomes overwhelming.,male,"San Diego, United States",2018-07-01,NEGATIVO,2,0.11241209,0.1478063,0.7397816
52e08091-b52b-416c-a647-d822b53f7090,"Personally, it feels very addictive.",male,"Buenos Aires, Argentina",2019-01-10,NEGATIVO,2,0.159011,0.19908047,0.6419085
66f95e09-72c9-48a8-8ccb-91a9ea3e846f,What bothers me is that i keep seeing the same trends repeatedly. It gets frustrating after a while.,male,"Alexandria, Egypt",2017-08-21,NEGATIVO,1,0.11162658,0.77563107,0.1127424
8e83255f-7ff0-4aa9-9ef7-02755fdc993b,"Honestly, some videos get views randomly while others don’t. It ends up feeling repetitive.",male,"Shanghai, China",2017-03-19,NEGATIVO,1,0.10313745,0.7937538,0.10310871
9bf61a8a-da7a-46f9-a4c1-5144aa61e7d2,"So far, the comment sections can be very toxic. That part could definitely be improved.",male,"Singapore, Singapore",2017-07-02,NEGATIVO,2,0.10820198,0.17650747,0.71529055
8082ece0-2ca3-447e-8f19-1750b8633b73,One issue is that i’m concerned about data privacy. It gets frustrating after a while.,male,"Addis Ababa, Ethiopia",2017-12-18,NEGATIVO,2,0.11400497,0.16997777,0.71601725
c10235bc-331a-4f0a-9aee-abe47dd96d9e,"Honestly, there are too many ads and promotions. It becomes overwhelming.",male,"Stockholm, Sweden",2017-01-07,NEGATIVO,0,0.4438026,0.27404693,0.28215045
4a84bab9-d7c8-42e9-b4f7-ef4c6ba25ce6,"For me, it’s hard to focus after using it. It makes it harder to stay focused.",male,"Quebec City, Canada",2018-06-28,NEGATIVO,1,0.11746149,0.7785873,0.10395121
fbb5c6a2-987d-4166-84f4-3a2f86b08ac8,"Personally, there’s too much content to keep up with.",female,"Port Moresby, Papua New Guinea",2019-03-27,NEGATIVO,1,0.1355325,0.73701555,0.12745193
f3b988b1-f2c0-4eaa-96ff-90ca99f62fde,"I wanted to like it, but content quality varies a lot. It makes the experience less enjoyable.",male,"Windhoek, Namibia",2017-09-11,NEGATIVO,1,0.31954736,0.57486004,0.10559259
78a17cc3-b7f0-46da-b7d1-5cba8caea323,The main problem is that i lose track of time scrolling on TikTok. It makes the experience less enjoyable.,female,"Hobart, Australia",2019-05-27,NEGATIVO,2,0.17985943,0.12175846,0.6983821
3b8950ac-1637-4fed-8114-9dc337b07d8f,"So far, it feels very addictive.",male,"Kampala, Uganda",2017-11-29,NEGATIVO,2,0.16496737,0.22703607,0.6079965
ab435000-0360-442e-bc61-79dfc6117b83,"In my experience, i keep seeing the same trends repeatedly. It makes the app hard to control.",male,"Quebec City, Canada",2018-03-27,NEGATIVO,1,0.24203847,0.6592844,0.098677106
aed8e514-5bd1-4d29-af85-f1bdccc00f44,I’d say some videos get views randomly while others don’t.,female,"Sydney, Australia",2019-06-17,NEGATIVO,1,0.119647436,0.7684733,0.11187919
8ace262a-db25-49e6-abf0-fcbc1b653c95,"Personally, the comment sections can be very toxic. It ends up feeling repetitive.",male,"Cali, Colombia",2018-09-19,NEGATIVO,2,0.11309092,0.22381575,0.66309327
d8065662-920e-4c50-87d5-b2dddda139ca,"I wanted to like it, but i’m concerned about data privacy. It makes it harder to stay focused.",male,"Jacksonville, United States",2018-02-24,NEGATIVO,1,0.10996382,0.48016918,0.40986696
a5d869ba-8053-4774-a6d6-16dc1372185e,I’d say there are too many ads and promotions. It makes it harder to stay focused.,male,"Asunción, Paraguay",2018-11-03,NEGATIVO,1,0.4181416,0.48081064,0.10104773
211481ff-5e7f-4e97-8928-266be7d6d06f,"I wanted to like it, but it’s hard to focus after using it.",male,"San Antonio, United States",2018-01-22,NEGATIVO,1,0.14045903,0.73577213,0.12376879
1f6599f5-0740-4df0-9ed5-349aabcecf3d,What bothers me is that there’s too much content to keep up with. It makes the app hard to control.,male,"São Paulo, Brazil",2018-10-01,NEGATIVO,1,0.22014314,0.6773789,0.10247793
f1f9afdd-1e6b-4b16-bb27-d8bd6a488bd6,I’d say content quality varies a lot. It gets frustrating after a while.,male,"Mumbai, India",2017-05-13,NEGATIVO,1,0.11255318,0.7763486,0.11109824
192d5ef4-aef9-4843-adb7-0db93738f1aa,"Personally, i lose track of time scrolling on TikTok. It becomes overwhelming.",male,"Warsaw, Poland",2016-12-16,NEGATIVO,2,0.11060645,0.13925646,0.75013703
07dbc2c5-2671-4052-9724-28d64b68d52b,"I wanted to like it, but it feels very addictive. It ends up feeling repetitive.",male,"San Jose, United States",2018-05-30,NEGATIVO,2,0.12361778,0.29102868,0.58535355
c37b90f5-1a18-4ec9-8422-ef4f841dcc4f,"So far, i keep seeing the same trends repeatedly. It makes it harder to stay focused.",male,"Quebec City, Canada",2018-03-14,NEGATIVO,1,0.105123654,0.79871243,0.09616385
c7d86c37-c83d-44f3-a47f-2fcfdbebb847,I’d say some videos get views randomly while others don’t. That part could definitely be improved.,male,"San Jose, United States",2018-01-09,NEGATIVO,1,0.099772066,0.7939465,0.10628141
0f1c102a-6fc0-4815-80fa-d8326263b078,What bothers me is that the comment sections can be very toxic. That part could definitely be improved.,male,"Glasgow, United Kingdom",2017-01-27,NEGATIVO,2,0.10610971,0.16071074,0.73317957
46c81ffc-6cbb-4eca-a054-ebc03d301f35,"For me, i’m concerned about data privacy. It makes the experience less enjoyable.",female,"Canberra, Australia",2019-05-05,NEGATIVO,2,0.2791141,0.13962848,0.5812574
