reviewId,content,gender,location,date,score,cluster_id,prob_topico_0,prob_topico_1,prob_topico_2,prob_topico_3,prob_topico_4,prob_topico_5,prob_topico_6
e94987f1-0982-45eb-983f-8b0492274981,The main problem is that i keep seeing the same trends repeatedly. It ends up feeling repetitive.,male,"Ottawa, Canada",2018-08-28,NEGATIVO,5,0.026716635,0.029556936,0.030113515,0.03489653,0.028639186,0.8172086,0.032868613
0dd6b787-e042-441b-b228-53bbeb1d8cdb,"So far, some videos get views randomly while others don’t. It ends up feeling repetitive.",male,"Vancouver, Canada",2018-04-29,NEGATIVO,6,0.026729718,0.029569604,0.030129883,0.03489263,0.028646257,0.031855717,0.8181762
94908d18-1c61-42de-bb07-0269d27b4d57,"I wanted to like it, but the comment sections can be very toxic. It gets frustrating after a while.",male,"Seattle, United States",2018-06-03,NEGATIVO,5,0.38714996,0.032628715,0.033259604,0.038486406,0.03160483,0.44055688,0.03631364
b1879949-b461-432b-9f06-5970ff209200,"For me, i’m concerned about data privacy. That part could definitely be improved.",male,"Denver, United States",2018-05-30,NEGATIVO,1,0.029409748,0.4870496,0.033147145,0.34777007,0.03151667,0.03493082,0.036175918
915ede93-d6ad-480c-9ef4-8358edbccc18,One issue is that there are too many ads and promotions. It ends up feeling repetitive.,female,"Auckland, New Zealand",2019-04-03,NEGATIVO,5,0.027933767,0.030900812,0.03148438,0.036458816,0.40013045,0.4387094,0.03438239
ed245e99-4208-4ba8-a351-2ec757f6af14,What bothers me is that it’s hard to focus after using it. That part could definitely be improved.,male,"Mexico City, Mexico",2018-03-22,NEGATIVO,4,0.027982807,0.40484312,0.03154751,0.03654014,0.4313462,0.033285614,0.0344546
2e161d18-d31d-4996-8da4-c2af47020b4a,"So far, there’s too much content to keep up with. It makes the experience less enjoyable.",female,"Brisbane, Australia",2019-02-20,NEGATIVO,3,0.028094891,0.031091213,0.031716123,0.810911,0.030115196,0.033440333,0.034631222
dd8780d8-1b96-4477-85ad-0125735675b2,The main problem is that content quality varies a lot. It becomes overwhelming.,male,"Harare, Zimbabwe",2017-09-21,NEGATIVO,6,0.027979754,0.030956727,0.031537343,0.03662729,0.35234728,0.03325417,0.48729745
ff0bf50c-456a-46cb-a3f6-cda217cfc83b,"Personally, i lose track of time scrolling on TikTok. It ends up feeling repetitive.",male,"Valencia, Spain",2017-02-19,NEGATIVO,3,0.02672362,0.029562144,0.030127494,0.5263925,0.028638104,0.32566234,0.03289383
3c30005c-7476-446e-bfbf-48a4b5e293d3,What bothers me is that it feels very addictive. It becomes overwhelming.,male,"Shenzhen, China",2017-05-12,NEGATIVO,3,0.033354104,0.03689511,0.037594963,0.7756542,0.03575692,0.03967668,0.041068066
992fbf0a-3a4d-4e3b-8b51-bd10bf4b051e,"For me, i keep seeing the same trends repeatedly. It makes the app hard to control.",male,"Caracas, Venezuela",2018-12-13,NEGATIVO,5,0.028137298,0.031126585,0.0317323,0.03678291,0.030168096,0.8073731,0.034679692
a9de0719-4d5c-400f-9221-72687603a99f,One issue is that some videos get views randomly while others don’t. It makes the app hard to control.,male,"Bangalore, India",2017-05-20,NEGATIVO,6,0.024778325,0.027411155,0.027932579,0.03236499,0.026562622,0.029459111,0.83149123
a6637bfa-14f2-49bc-ae3d-76beb2f95f8a,"For me, the comment sections can be very toxic. It becomes overwhelming.",male,"Arequipa, Peru",2018-11-22,NEGATIVO,0,0.76540834,0.036887284,0.037584573,0.04368109,0.03576897,0.039606526,0.041063257
e10d2a8a-8919-4872-af2e-dcb451cb526b,One issue is that i’m concerned about data privacy. It makes it harder to stay focused.,female,"Perth, Australia",2019-04-03,NEGATIVO,3,0.026800714,0.029648742,0.35071558,0.4992471,0.028726129,0.031859092,0.03300259
ed988c52-d920-48d1-959a-73a03287e2c3,I’d say there are too many ads and promotions. It becomes overwhelming.,male,"Ottawa, Canada",2018-04-04,NEGATIVO,4,0.031171504,0.034477677,0.035145193,0.040712886,0.7830771,0.03703178,0.03838383
ef1d8ff2-fe3a-4cae-864e-cf4c099455c5,What bothers me is that it’s hard to focus after using it. It becomes overwhelming.,male,"Amsterdam, Netherlands",2017-02-22,NEGATIVO,4,0.031244265,0.03456162,0.035219986,0.040830318,0.78252757,0.03714665,0.03846956
efcbc597-0ef8-4047-8dd6-18f6e3a125b4,I’d say there’s too much content to keep up with. It makes it harder to stay focused.,male,"Philadelphia, United States",2018-06-24,NEGATIVO,2,0.028094536,0.031080905,0.8060453,0.036678996,0.030108241,0.033391997,0.034600027
c945a552-c2ed-4958-b8ff-9ba84eb8e78c,The main problem is that content quality varies a lot.,male,"Pretoria, South Africa",2017-10-19,NEGATIVO,6,0.031240026,0.034571424,0.035215124,0.04093889,0.2964832,0.03715172,0.52439964
7c91d107-3a74-412f-8c4e-5346f949f6bc,"For me, i lose track of time scrolling on TikTok.",female,"Gold Coast, Australia",2019-04-08,NEGATIVO,3,0.03344805,0.03700081,0.037706595,0.7751319,0.035841737,0.039726056,0.041144926
758f2097-d6de-4b24-8e59-118cdec63542,"I wanted to like it, but it feels very addictive. It gets frustrating after a while.",male,"Doha, Qatar",2017-05-14,NEGATIVO,5,0.03126607,0.034591507,0.035254333,0.040867675,0.03350758,0.7860295,0.038483314
5a250226-19ec-4ad1-aafa-7674580ad5e9,"So far, i keep seeing the same trends repeatedly.",male,"Chennai, India",2017-05-25,NEGATIVO,5,0.033420887,0.036971703,0.037676163,0.043638438,0.035818156,0.7713517,0.04112295
6bbedb43-7810-4f16-a1f7-ffb93786bcda,"Honestly, some videos get views randomly while others don’t. It makes the app hard to control.",male,"Mexico City, Mexico",2018-01-31,NEGATIVO,6,0.025767751,0.028504265,0.029047301,0.033642672,0.027621737,0.030624729,0.82479155
04ccce53-6130-463a-98e0-f7e2aaf3165e,What bothers me is that the comment sections can be very toxic. It ends up feeling repetitive.,male,"Houston, United States",2018-02-12,NEGATIVO,5,0.35751802,0.032529663,0.033145875,0.03837689,0.0315145,0.4707152,0.03619989
770b92b1-b3b7-4992-87b2-dc990dec7eb5,"In my experience, i’m concerned about data privacy.",male,"Jerusalem, Israel",2017-04-08,NEGATIVO,3,0.036232203,0.04008133,0.04083702,0.75641096,0.038830966,0.04303599,0.04457146
0fda6fcd-cf01-4677-98cd-48654e68c4d4,"In my experience, there are too many ads and promotions. It makes it harder to stay focused.",male,"Algiers, Algeria",2017-10-14,NEGATIVO,4,0.028090078,0.031072646,0.35905495,0.036700964,0.4771347,0.033367116,0.03457955
04e2d62a-62c9-4b2b-bb01-f7b11cfdedb8,"Personally, it’s hard to focus after using it. It ends up feeling repetitive.",male,"Jacksonville, United States",2018-08-08,NEGATIVO,5,0.029454665,0.032582425,0.033207946,0.03845026,0.031596098,0.798456,0.03625264
37d0b32e-619b-4ef8-8ff4-11a4ea3121f9,I’d say there’s too much content to keep up with. It makes it harder to stay focused.,male,"Monterrey, Mexico",2018-01-19,NEGATIVO,2,0.028094534,0.031080903,0.8060451,0.036679,0.03010824,0.033391997,0.03460019
085c1ffc-58e3-41a2-863c-ed90e3ba0f3d,"I wanted to like it, but content quality varies a lot. It makes the app hard to control.",male,"Milan, Italy",2016-11-29,NEGATIVO,6,0.0257477,0.02849017,0.029046008,0.0336309,0.027603788,0.030621596,0.82485986
ed67de87-69ce-4e0e-9270-23daa94ec4c3,"Personally, i lose track of time scrolling on TikTok. It gets frustrating after a while.",male,"Tunis, Tunisia",2017-11-24,NEGATIVO,3,0.0280375,0.03101556,0.031609755,0.61753464,0.030046806,0.22720592,0.034549784
84e97922-8bb0-4fec-a8b8-f5d9f97d1c81,"For me, it feels very addictive.",male,"Nairobi, Kenya",2017-11-25,NEGATIVO,3,0.045625083,0.05046965,0.051423695,0.69320476,0.0488917,0.054262742,0.056122433
d1f77d0a-4fa4-4980-b7f2-092a4c0d0e4a,"I wanted to like it, but i keep seeing the same trends repeatedly. It becomes overwhelming.",male,"San Antonio, United States",2017-12-27,NEGATIVO,5,0.027988406,0.030959828,0.03155425,0.25002578,0.030021539,0.59497553,0.03447463
2d55a5be-0a35-433c-afaf-f029ea78a285,"Personally, some videos get views randomly while others don’t. It ends up feeling repetitive.",male,"Paris, France",2016-10-24,NEGATIVO,6,0.026731843,0.029571401,0.03013251,0.034893803,0.028648496,0.0318822,0.81813973
fdb4eada-e043-440c-854c-64bd5134fe61,"For me, the comment sections can be very toxic. It ends up feeling repetitive.",male,"Shanghai, China",2017-07-04,NEGATIVO,0,0.41031468,0.03447795,0.0351297,0.040659495,0.033399813,0.4076596,0.038358774
3179a153-1121-40ba-9550-5fafdce1d939,"In my experience, i’m concerned about data privacy.",female,"Christchurch, New Zealand",2019-05-21,NEGATIVO,3,0.036232207,0.04008137,0.040837023,0.7564111,0.03883095,0.043036,0.044571456
f936fbf4-eaad-4964-8b0d-bb34401a375c,The main problem is that there are too many ads and promotions. It ends up feeling repetitive.,female,"Gold Coast, Australia",2019-03-14,NEGATIVO,4,0.027935147,0.030904127,0.03148553,0.03647772,0.46582133,0.37299943,0.034376644
65a5a434-a6a2-4026-ae98-54893f9e6462,The main problem is that it’s hard to focus after using it. It becomes overwhelming.,female,"Suva, Fiji",2019-05-11,NEGATIVO,4,0.02946867,0.032598723,0.033215065,0.03850803,0.7949325,0.03501711,0.036259875
1f3afe95-cc38-4763-b4e7-bf587bae4deb,One issue is that there’s too much content to keep up with. It makes the app hard to control.,male,"Asunción, Paraguay",2018-11-08,NEGATIVO,5,0.026823314,0.029680507,0.030271877,0.035097916,0.02875989,0.8162564,0.03311016
a6795a14-a406-43bf-aa78-79fc80d90fa0,"I wanted to like it, but content quality varies a lot. That part could definitely be improved.",male,"Lusaka, Zambia",2017-12-13,NEGATIVO,1,0.025623608,0.47726,0.028897127,0.03344395,0.027462933,0.030461589,0.3768508
d7da35b2-ccbc-4965-8c65-7c37e22cabc2,"Personally, i lose track of time scrolling on TikTok. It becomes overwhelming.",female,"Brisbane, Australia",2019-05-08,NEGATIVO,3,0.027988097,0.030959481,0.031549845,0.8118166,0.029998697,0.03324672,0.034440562
6e435319-c150-46fc-a1c8-42ec67c5ccd1,The main problem is that it feels very addictive. It makes the experience less enjoyable.,male,"Accra, Ghana",2017-07-31,NEGATIVO,3,0.028123451,0.031112012,0.03170037,0.8108881,0.030151313,0.033425003,0.03459974
91a5d770-8bf4-4498-8187-fce4f8a0a8d4,One issue is that i keep seeing the same trends repeatedly.,male,"Monterrey, Mexico",2018-05-24,NEGATIVO,5,0.031230312,0.034548126,0.03520248,0.04076511,0.033469677,0.7863557,0.038428657
80023a55-8908-4560-888e-420b2fb07545,What bothers me is that some videos get views randomly while others don’t. That part could definitely be improved.,male,"Denver, United States",2018-05-18,NEGATIVO,6,0.025643196,0.3675603,0.028904157,0.033465583,0.027482886,0.030480515,0.48646337
b68dff6f-e404-4cdb-8229-6fd124866f49,One issue is that the comment sections can be very toxic. It makes it harder to stay focused.,male,"Calgary, Canada",2017-12-20,NEGATIVO,0,0.44991454,0.02964966,0.39180338,0.035024803,0.028730705,0.031866066,0.033010926
7c832930-50d7-4c86-aecf-af82dfc38a45,I’d say i’m concerned about data privacy. That part could definitely be improved.,male,"Guangzhou, China",2017-06-10,NEGATIVO,1,0.027941076,0.4322194,0.031524755,0.4107122,0.029947136,0.033211302,0.034444198
0e580d65-7594-4958-849a-17bdd7471ac9,"In my experience, there are too many ads and promotions. It makes the experience less enjoyable.",male,"Algiers, Algeria",2017-08-31,NEGATIVO,4,0.030177677,0.03338207,0.034016542,0.03948549,0.7899599,0.035847142,0.03713109
a4d663e7-de4f-4473-a19a-933e94b98ffc,"In my experience, it’s hard to focus after using it. It makes the experience less enjoyable.",male,"Seattle, United States",2018-07-13,NEGATIVO,4,0.03027846,0.03349349,0.034132667,0.039624363,0.78923637,0.035975818,0.037258845
9d329510-23fd-4cd4-9976-394411e0cde6,"I wanted to like it, but there’s too much content to keep up with. That part could definitely be improved.",male,"Bali, Indonesia",2017-07-14,NEGATIVO,1,0.02672567,0.8148109,0.03016997,0.034911014,0.028643737,0.0318132,0.032925535
01713804-152e-413e-b85a-ac5caae94841,"I wanted to like it, but content quality varies a lot. It ends up feeling repetitive.",male,"Mombasa, Kenya",2017-09-15,NEGATIVO,6,0.026717702,0.029562086,0.03013009,0.034867782,0.02863344,0.343849,0.50623983
084901c0-3506-4f2f-832c-54130c995a99,What bothers me is that i lose track of time scrolling on TikTok. It ends up feeling repetitive.,male,"Algiers, Algeria",2017-09-23,NEGATIVO,3,0.026729608,0.02956924,0.030133862,0.50191015,0.028644342,0.35010943,0.03290333
d5b0825a-9607-4ae9-a206-d654fb27d6a8,"For me, it feels very addictive. It makes it harder to stay focused.",male,"Tunis, Tunisia",2017-08-25,NEGATIVO,2,0.03136975,0.034700345,0.47064462,0.35374466,0.033618733,0.03730944,0.038612485
56d86d34-0d5a-449e-a79c-48c2f96ddaa8,"In my experience, i keep seeing the same trends repeatedly. It gets frustrating after a while.",male,"Fortaleza, Brazil",2019-01-17,NEGATIVO,5,0.029530434,0.03266678,0.033285823,0.038651872,0.03165946,0.79785794,0.036347635
a3186365-39c4-4ba2-abc9-2cc87c72f92f,"I wanted to like it, but some videos get views randomly while others don’t. It makes the app hard to control.",male,"Monterrey, Mexico",2018-04-06,NEGATIVO,6,0.02478294,0.027421763,0.027953614,0.032365315,0.02656789,0.029480364,0.8314281
5aa07f24-02cb-4cb1-b65f-8fdc22add7c6,The main problem is that the comment sections can be very toxic. It makes the experience less enjoyable.,male,"Rome, Italy",2016-10-18,NEGATIVO,3,0.30830675,0.02969749,0.030259132,0.53802323,0.02878603,0.03189945,0.033027913
ac3b2a5c-7abf-4ee5-a3d0-0be6038e6d99,"So far, i’m concerned about data privacy.",male,"Caracas, Venezuela",2018-10-21,NEGATIVO,3,0.036143538,0.039984252,0.040741574,0.75698286,0.038735762,0.042941287,0.04447065
a4783d46-ebb6-446e-b713-ae806eb6e26f,"Honestly, there are too many ads and promotions. It gets frustrating after a while.",male,"Mexico City, Mexico",2018-02-21,NEGATIVO,4,0.03126656,0.03458442,0.03523898,0.040795352,0.5269217,0.29265988,0.038533088
b6f4d31f-3075-4ee8-ad9f-bde591be6c1d,"I wanted to like it, but it’s hard to focus after using it. It makes the app hard to control.",male,"Caracas, Venezuela",2018-11-28,NEGATIVO,4,0.028649006,0.03170193,0.032327447,0.037434373,0.80049384,0.03408853,0.035304848
4a15cea7-a338-420d-840f-6bc339a2d360,The main problem is that there’s too much content to keep up with. It ends up feeling repetitive.,male,"Tijuana, Mexico",2018-02-13,NEGATIVO,5,0.028012041,0.030998234,0.031598706,0.036624134,0.030029047,0.80822366,0.034514207
d55f2de1-c888-42dd-b7d9-83ccca517c86,The main problem is that content quality varies a lot. It makes the experience less enjoyable.,male,"Addis Ababa, Ethiopia",2017-08-11,NEGATIVO,3,0.02575384,0.028494153,0.029032467,0.48895678,0.027616404,0.030605553,0.3695408
fc1128f0-35e7-495c-a4bb-4e4b66fb6a36,"Personally, i lose track of time scrolling on TikTok. It becomes overwhelming.",male,"São Paulo, Brazil",2019-01-28,NEGATIVO,3,0.0279881,0.030959485,0.031549856,0.8118164,0.029998867,0.033246722,0.034440625
1e1ad91c-5231-484b-8cef-ae90d986e2da,I’d say it feels very addictive. It makes it harder to stay focused.,male,"Tel Aviv, Israel",2017-03-24,NEGATIVO,2,0.029573966,0.032712758,0.51834714,0.3160792,0.031694707,0.03517887,0.036413334
5f716d3e-a3b9-4b03-9ac2-d8063dccb013,I’d say i keep seeing the same trends repeatedly. It gets frustrating after a while.,male,"Lahore, Pakistan",2017-07-09,NEGATIVO,5,0.029513722,0.03264666,0.033276405,0.038510296,0.03162793,0.7980823,0.0363427
30e26a6e-ef68-41af-9bca-414e0d80f7b4,"So far, some videos get views randomly while others don’t. It gets frustrating after a while.",male,"Jacksonville, United States",2018-02-02,NEGATIVO,6,0.029832695,0.033002608,0.033628453,0.038948175,0.031972494,0.0354974,0.7971182
8c02df68-2887-46c6-9c62-bee395ae3e4d,What bothers me is that the comment sections can be very toxic. It ends up feeling repetitive.,female,"Wellington, New Zealand",2019-02-18,NEGATIVO,5,0.35751745,0.032529663,0.03314587,0.038376886,0.0315145,0.47071618,0.03619942
68f08a03-2ecd-445a-a5c4-744eabaf2116,"Personally, i’m concerned about data privacy. It makes the experience less enjoyable.",male,"Geneva, Switzerland",2017-01-24,NEGATIVO,3,0.028103901,0.031088822,0.031680517,0.81103235,0.03012468,0.033388384,0.034581393
147211dd-e0d6-42d3-9262-389e702ba9db,"I wanted to like it, but there are too many ads and promotions.",male,"Lagos, Nigeria",2017-09-08,NEGATIVO,4,0.03337748,0.036941282,0.037672926,0.04357736,0.7676254,0.039714377,0.041091252
1ef9fe81-e549-4a87-9e46-f9266a4fe12d,"So far, it’s hard to focus after using it. It makes the experience less enjoyable.",male,"Toronto, Canada",2018-03-23,NEGATIVO,4,0.028110255,0.03109564,0.031690657,0.03677971,0.80432457,0.033404663,0.034594465
e6da2ac5-b828-4cf3-8f42-64e13f8cfdd3,"So far, there’s too much content to keep up with. That part could definitely be improved.",male,"Philadelphia, United States",2018-08-18,NEGATIVO,1,0.027981956,0.8060366,0.031582475,0.036609296,0.029994275,0.03330999,0.034485374
6da59b28-b129-4e95-bb98-c7b2327f7682,I’d say content quality varies a lot. It makes the app hard to control.,male,"Berlin, Germany",2017-01-14,NEGATIVO,6,0.026856625,0.029709293,0.030281156,0.03506977,0.028789382,0.03191542,0.81737834
14fe4f0b-bb15-46a5-981b-4f5cd12c0e96,"So far, i lose track of time scrolling on TikTok. It gets frustrating after a while.",male,"Buenos Aires, Argentina",2018-11-04,NEGATIVO,3,0.028031988,0.03100986,0.03160316,0.62004066,0.030040715,0.22473043,0.034543186
a646caa4-e8e7-43a6-94d4-cc166131ecf3,One issue is that it feels very addictive. It ends up feeling repetitive.,male,"Boston, United States",2018-04-17,NEGATIVO,5,0.029408101,0.032531448,0.033146046,0.038433023,0.031516295,0.7987752,0.036189936
5887174f-709c-42b0-87fc-2f0618c73c2f,"In my experience, i keep seeing the same trends repeatedly. It makes the app hard to control.",male,"Austin, United States",2018-03-08,NEGATIVO,5,0.02686264,0.0297164,0.03029274,0.035205014,0.028811235,0.816005,0.033106983
792b6657-d04c-447f-bc24-4efe79c7052a,"Personally, some videos get views randomly while others don’t.",male,"Tripoli, Libya",2017-10-21,NEGATIVO,6,0.031265117,0.034586947,0.035244595,0.040825643,0.033508696,0.037161905,0.7874071
2d893dd4-8664-4de4-bff4-a08e9fa2a6fc,"For me, the comment sections can be very toxic. It ends up feeling repetitive.",male,"Durban, South Africa",2017-08-14,NEGATIVO,0,0.41031456,0.03447795,0.0351297,0.040659495,0.033399817,0.4076598,0.038358726
c02ecfd6-d448-4d16-bdb9-9d11bb695d99,"For me, i’m concerned about data privacy. That part could definitely be improved.",female,"Nadi, Fiji",2019-03-21,NEGATIVO,1,0.02940975,0.48705855,0.033147145,0.34776115,0.03151667,0.034930825,0.03617592
89a9fd91-d170-4cfa-bb79-76d2b40d9602,I’d say there are too many ads and promotions. It makes the experience less enjoyable.,female,"Port Moresby, Papua New Guinea",2019-07-04,NEGATIVO,4,0.028098026,0.03107997,0.03168195,0.03674481,0.80442035,0.033382785,0.0345921
afb90c92-132d-4211-9aca-7151676e1737,"I wanted to like it, but it’s hard to focus after using it. It makes it harder to stay focused.",male,"Bangkok, Thailand",2017-03-26,NEGATIVO,2,0.026823033,0.029675828,0.609923,0.03502459,0.23362009,0.031906337,0.033027112
cb8a982c-bd01-49d1-9b17-d92be8ed20f0,"I wanted to like it, but there’s too much content to keep up with.",male,"Guangzhou, China",2017-05-02,NEGATIVO,2,0.033447985,0.037017167,0.7689685,0.043689743,0.035850547,0.039818097,0.041207973
ea08e9f3-e862-464c-88cc-c921904e0faa,"Personally, content quality varies a lot. It becomes overwhelming.",male,"Houston, United States",2018-08-07,NEGATIVO,6,0.029452158,0.03257817,0.033198703,0.03853389,0.03157842,0.03499206,0.7996665
7d31f666-db06-4d02-bdaf-54127a18e9a2,The main problem is that i lose track of time scrolling on TikTok. It becomes overwhelming.,male,"Cali, Colombia",2018-11-14,NEGATIVO,3,0.026733687,0.02957377,0.030133503,0.82025236,0.028657427,0.03175843,0.032890838
edd21695-93ea-4190-acdf-18dc271e7426,"In my experience, it feels very addictive. It makes it harder to stay focused.",male,"São Paulo, Brazil",2019-01-12,NEGATIVO,3,0.029590184,0.032731872,0.41050684,0.4238519,0.031715434,0.035179067,0.03642471
e7de87c6-ab6f-41c3-a224-dad73158e19f,"In my experience, i keep seeing the same trends repeatedly. It gets frustrating after a while.",male,"Durban, South Africa",2017-08-02,NEGATIVO,5,0.02953043,0.032666776,0.033285823,0.038651776,0.031659458,0.7978581,0.03634763
420d989f-f6e2-4ed6-93d4-76b948d4a1ff,"So far, some videos get views randomly while others don’t.",male,"Singapore, Singapore",2017-04-29,NEGATIVO,6,0.03126004,0.034582347,0.03523846,0.040822122,0.03350334,0.037152823,0.78744084
08b0fed5-58c0-45cf-b294-bc3493f83eaa,"For me, the comment sections can be very toxic. It makes it harder to stay focused.",male,"Amsterdam, Netherlands",2016-12-12,NEGATIVO,2,0.39124808,0.032714985,0.43419003,0.038610768,0.031696875,0.035130557,0.036408693
5508b593-f9fb-4cfd-a137-6bce481b3345,"Honestly, i’m concerned about data privacy. It gets frustrating after a while.",male,"Kumasi, Ghana",2017-10-16,NEGATIVO,3,0.031270914,0.034589574,0.035242304,0.48561755,0.033514876,0.34122258,0.038542096
187b002d-c9e1-4dcb-ac2e-75b4ffd3777a,"For me, there are too many ads and promotions. It gets frustrating after a while.",male,"Los Angeles, United States",2018-04-23,NEGATIVO,4,0.033450022,0.037002087,0.03770247,0.0436358,0.5096273,0.29736257,0.041219834
99afcb60-05a9-45ce-b538-aa374f2d8e29,One issue is that it’s hard to focus after using it. It makes the experience less enjoyable.,female,"Christchurch, New Zealand",2019-03-03,NEGATIVO,4,0.026829869,0.029679468,0.030244716,0.035094887,0.81323963,0.031890005,0.033021383
903ace9d-d3db-4316-8eb1-56f23f9740df,What bothers me is that there’s too much content to keep up with.,male,"Budapest, Hungary",2016-11-02,NEGATIVO,5,0.03631054,0.040190164,0.04100448,0.047469668,0.03891344,0.7512801,0.04483154
17cc5205-e805-45c1-b41f-d3ed905f7ad0,One issue is that content quality varies a lot. It gets frustrating after a while.,male,"Warsaw, Poland",2016-12-29,NEGATIVO,6,0.028016167,0.030993558,0.03157958,0.036578123,0.030026527,0.033342846,0.80946314
733fc9d9-1936-4d2a-8f2b-ad577933cb99,"Honestly, i lose track of time scrolling on TikTok. It makes the app hard to control.",male,"New York, United States",2018-07-24,NEGATIVO,3,0.025771225,0.028506331,0.029054333,0.8266254,0.027632635,0.030641448,0.031768646
c46f8e19-a04b-442c-b217-1a94e7ba79b9,The main problem is that it feels very addictive. It gets frustrating after a while.,male,"Chicago, United States",2018-08-11,NEGATIVO,5,0.03127983,0.034606833,0.03525555,0.04095362,0.033536922,0.78587776,0.038489528
7fedce5f-7129-40bb-9a16-2b088fc2b601,"Personally, i keep seeing the same trends repeatedly. It makes it harder to stay focused.",male,"Valencia, Spain",2017-02-02,NEGATIVO,5,0.026827918,0.029677149,0.3897548,0.035038758,0.028754108,0.4569182,0.03302901
b589295f-6d5b-4bef-abc4-a27c35c6cd23,I’d say some videos get views randomly while others don’t. It ends up feeling repetitive.,male,"Lisbon, Portugal",2017-01-05,NEGATIVO,6,0.0267308,0.029569557,0.030131524,0.034873124,0.02864491,0.031861924,0.8181882
38c578d4-1157-426b-960d-0ab231326cf1,I’d say the comment sections can be very toxic. That part could definitely be improved.,male,"Lisbon, Portugal",2016-10-28,NEGATIVO,0,0.43343323,0.4010462,0.031508464,0.036461167,0.029943274,0.033198226,0.0344094
644af2eb-4355-4129-bdef-c43939b35cc3,The main problem is that i’m concerned about data privacy.,male,"Los Angeles, United States",2018-07-19,NEGATIVO,3,0.03335178,0.036898714,0.037590574,0.77574915,0.035754297,0.03963009,0.0410253
5a6656fc-709e-45a8-818d-02fb14cf14a9,"I wanted to like it, but there are too many ads and promotions. It makes the app hard to control.",male,"Guangzhou, China",2017-07-10,NEGATIVO,4,0.02684045,0.029700361,0.030283662,0.035066962,0.81311136,0.031925645,0.03307153
8a3b67ac-b193-43bc-8d4c-b5ac79122de9,The main problem is that it’s hard to focus after using it. That part could definitely be improved.,male,"Busan, South Korea",2017-06-01,NEGATIVO,4,0.026725128,0.36549452,0.030124664,0.034903474,0.47810906,0.03176479,0.032878313
acfcf4e1-b5db-4ead-862f-e5fdafd74ed5,One issue is that there’s too much content to keep up with. It makes the experience less enjoyable.,male,"Jacksonville, United States",2018-08-04,NEGATIVO,3,0.026819218,0.029678524,0.030265348,0.8194998,0.02874881,0.031929597,0.03305871
714983f1-50dc-43a1-bb2e-0ad8408852d7,"Honestly, content quality varies a lot. That part could definitely be improved.",male,"Vienna, Austria",2017-01-30,NEGATIVO,6,0.02671466,0.39783984,0.03011063,0.034858223,0.028630797,0.031739168,0.45010665
53f81bba-1813-45a5-9782-8acd64449235,"For me, i lose track of time scrolling on TikTok. It becomes overwhelming.",male,"Quebec City, Canada",2018-03-27,NEGATIVO,3,0.029470103,0.03259862,0.03321868,0.80186695,0.03158564,0.035000242,0.036259804
967d68c2-eae0-4450-9c1b-26202c6a7223,"Honestly, it feels very addictive. It gets frustrating after a while.",male,"Rome, Italy",2016-12-31,NEGATIVO,5,0.03347112,0.037022624,0.03772287,0.04376846,0.035870977,0.7709312,0.041212782
4ac12447-2f85-4652-af2f-015b69fc5c62,One issue is that i keep seeing the same trends repeatedly. It makes it harder to stay focused.,male,"Dublin, Ireland",2016-12-05,NEGATIVO,5,0.025716726,0.028448435,0.34286377,0.03358412,0.027563196,0.5101601,0.031663693
15342f65-7476-4f3a-b5fc-43d16345e1e8,"In my experience, some videos get views randomly while others don’t. It makes the experience less enjoyable.",male,"Ottawa, Canada",2018-08-08,NEGATIVO,6,0.027356861,0.03026338,0.030836998,0.34337094,0.029332263,0.032505784,0.50633377
e2e024f4-b0fa-4add-93a6-896fcef58089,What bothers me is that the comment sections can be very toxic. It makes it harder to stay focused.,male,"Buenos Aires, Argentina",2018-12-11,NEGATIVO,2,0.3433022,0.031075746,0.4906995,0.036732223,0.030115971,0.033437848,0.03463658
36c84b3c-4d56-462f-9dc8-b010aa6e09cb,"I wanted to like it, but i’m concerned about data privacy. It gets frustrating after a while.",male,"Seattle, United States",2018-01-11,NEGATIVO,3,0.029487133,0.032628503,0.033257484,0.43573633,0.031602774,0.4009746,0.03631326
800678b5-480e-4bbc-9b63-6fa57066c33d,The main problem is that there are too many ads and promotions.,male,"Johannesburg, South Africa",2017-11-11,NEGATIVO,4,0.033354543,0.036899872,0.037593696,0.043566052,0.7679269,0.03963035,0.0410287
071ecf85-5ce8-4aea-b7d5-31bfb2b68d7b,"Honestly, it’s hard to focus after using it. That part could definitely be improved.",male,"Ottawa, Canada",2018-09-11,NEGATIVO,4,0.027980946,0.38433096,0.031538356,0.03651535,0.45192385,0.033261646,0.034448873
7dcbbc99-84d7-42c8-875b-d97a2215f315,"So far, there’s too much content to keep up with.",male,"Berlin, Germany",2016-12-16,NEGATIVO,2,0.03625575,0.04011904,0.7495147,0.047422726,0.03886217,0.04314505,0.04468064
e2a39e9c-29b4-4713-8f82-e2b95c221568,"In my experience, content quality varies a lot. It makes it harder to stay focused.",male,"Dubai, United Arab Emirates",2017-07-09,NEGATIVO,6,0.026832802,0.029682837,0.030308759,0.035097085,0.02876491,0.031876698,0.81743693
